Unnamed: 0,1_영인운수차고지,2_대한항공.메이필드호텔,3_강서면허시험장.메이필드호텔,4_마곡수명산파크7단지,5_마곡수명산파크5단지6단지,6_마곡수명산파크2단지,7_마곡엠밸리15단지아파트,8_마곡동로사거리,9_발산역,10_등촌3동천주교회,11_등촌3동주공10단지아파트,12_서울서진학교,13_가양동천주교영등포공업고등학교,14_가양2단지성지아파트.동양고등학교,15_가양한강타운아파트,16_양천향교입구,17_양천향교역,18_서울강서우체국,19_서울호서전문학교.등촌주공3단지아파트,20_발산역2번출구,21_발산역.우장산힐스테이트,22_명덕고등학교.서울스타병원,23_우장산역,24_화곡중고등학교,25_대원시장,26_화곡역,27_화곡역.현대주유소,28_신월초등학교,29_가로공원.나누리병원,30_화곡중앙골목시장,31_화곡대림아파트,32_화곡동백구사,33_다운어린이공원.치유하는교회,34_까치산역4번출구,35_화곡8동주민센터.까치산시장,36_서울신정초등학교,37_화곡2동주민센터,38_성석교회,39_목동사거리,40_목동역.홍익병원,41_목동7단지,42_목동대학학원,43_오목교역.동신한방병원,44_관악고등학교,45_양평신동아아파트,46_교보앞,47_당산동진로아파트,48_김안과병원,49_영등포시장로터리방면,50_경방타임스퀘어.신세계백화점,51_김안과병원,52_당산동진로아파트,53_양남동로타리,54_양평1동주민센터,55_관악고등학교,56_오목교역.동신한방병원,57_목동대학학원,58_목동7단지.종로학원,59_목동역.홍익병원,60_홍익병원목동관,61_화곡동남부시장,62_화곡2동주민센터,63_서울신정초등학교,64_화곡8동주민센터,65_까치산역2번출구,66_화곡동백구사,67_화곡동대림아파트.화곡중앙시장,68_가로공원.나누리병원,69_신월초등학교,70_화곡역,71_화곡역1번출구,72_대원시장,73_화곡중고등학교,74_우장산역,75_명덕고등학교.서울스타병원,76_발산역.우장산힐스테이트,77_발산역3번출구,78_서울호서전문학교.등촌주공3단지아파트,79_서울강서우체국,80_양천향교역.휴먼빌아파트,81_가양한강타운아파트,82_가양2단지성지아파트.동양고등학교,83_한보구암마을아파트,84_강서한강자이아파트,85_등촌3동대림아파트,86_등촌3동천주교회,87_등촌주공5단지아파트,88_발산역4번출구,89_발산역9번출구,90_마곡동로사거리,91_마곡엠밸리14단지아파트,92_마곡수명산파크2단지,93_마곡수명산파크3단지4단지,94_마곡수명산파크7단지,95_강서면허시험장.메이필드호텔,96_외발산신광명마을,97_영인운수차고지
2022-03-10 06:00:00,0,0,0,2,5,2,2,1,0,0,0,0,0,1,2,3,2,3,2,2,1,0,3,1,1,2,3,4,5,6,8,13,9,4,4,5,6,12,15,8,7,3,6,7,1,2,5,0,0,2,1,0,0,0,0,1,2,1,1,1,4,9,11,8,8,6,7,9,10,11,6,7,6,8,6,4,5,3,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,0,0,0,3,3,9,10,6,7,10,5,7,6,7,11,10,7,8,8,9,8,9,6,7,7,2,6,2,5,9,19,26,17,12,12,13,16,22,24,16,14,14,19,18,15,14,10,2,0,5,3,3,4,4,1,3,4,5,3,1,19,31,44,31,15,18,25,29,28,33,30,32,33,31,29,31,31,29,27,28,28,19,6,5,5,7,6,4,3,5,12,10,9,3,0,0,0
2022-03-10 08:00:00,0,0,1,7,10,14,16,11,14,6,1,3,5,10,11,10,20,16,10,8,9,8,7,7,6,5,9,10,9,22,33,45,39,20,19,19,19,34,33,26,22,23,27,23,17,10,5,3,1,7,6,6,5,7,7,2,4,0,7,5,18,29,35,27,21,26,42,47,49,36,40,38,35,33,21,32,28,19,15,8,7,6,4,5,6,4,3,3,7,2,2,1,0,0,1,0,0
2022-03-10 09:00:00,0,0,0,3,5,6,4,4,3,1,2,0,1,3,4,4,4,5,7,8,3,9,10,14,13,14,13,11,10,10,14,17,17,13,13,14,16,19,20,17,15,13,13,12,11,7,5,3,0,4,3,0,4,1,6,4,3,0,8,7,7,12,12,11,9,12,17,19,24,24,27,26,25,26,25,21,17,13,11,9,7,5,3,4,3,3,2,1,4,0,0,0,0,0,0,0,0
2022-03-10 10:00:00,0,0,1,5,6,7,1,6,4,0,1,2,3,4,5,6,6,0,5,5,5,6,9,4,4,8,4,3,7,7,7,8,9,9,11,13,12,13,10,7,6,5,5,4,4,5,0,3,2,3,2,0,3,0,3,0,4,3,5,4,7,12,11,8,6,4,7,7,8,5,8,0,6,5,4,3,2,1,1,0,0,0,2,3,1,6,4,2,1,0,3,1,0,0,0,0,0
2022-03-10 11:00:00,1,0,0,0,3,2,4,3,5,3,4,3,3,5,8,8,16,17,16,11,15,16,15,17,14,12,12,9,11,8,5,7,0,6,8,9,7,12,16,12,11,5,6,0,2,5,3,2,0,3,5,3,2,0,4,2,2,5,6,0,6,7,0,7,10,9,14,15,14,12,0,13,12,8,6,4,4,3,4,3,5,4,3,6,3,4,5,2,2,1,1,0,0,0,0,0,0
2022-03-10 12:00:00,0,1,1,4,0,4,3,2,2,2,1,0,2,3,3,1,7,0,10,12,10,12,12,9,10,13,14,11,13,15,19,21,18,19,17,15,15,13,15,13,14,12,12,6,5,4,2,0,0,5,4,3,0,2,3,4,5,0,6,8,9,10,4,3,8,8,7,9,8,8,10,8,11,9,9,8,4,3,2,3,4,0,1,2,1,3,4,3,4,2,3,1,2,2,1,1,0
2022-03-10 13:00:00,0,0,2,0,1,3,2,2,1,3,0,2,3,4,6,11,10,9,10,11,11,10,10,12,10,10,10,10,11,11,7,13,11,14,14,13,10,9,9,6,5,5,11,3,12,8,0,4,3,5,10,9,9,7,7,9,11,13,18,16,10,11,13,13,11,8,12,13,14,12,12,0,11,14,13,12,8,10,0,9,9,8,5,2,3,2,1,1,2,1,0,1,0,0,0,0,0
2022-03-10 14:00:00,0,0,1,2,2,4,3,2,0,1,0,2,0,5,7,5,7,6,8,13,16,11,14,13,16,14,16,0,13,12,15,15,14,10,10,7,3,10,6,4,0,3,0,1,1,0,0,0,1,5,5,0,5,6,5,8,9,10,14,13,17,17,16,14,20,15,14,12,12,11,12,14,7,14,11,3,9,7,5,8,4,1,1,2,3,4,5,2,1,2,3,1,2,2,1,0,0
2022-03-10 15:00:00,0,0,2,0,3,4,5,4,3,3,5,4,4,8,11,13,13,6,15,15,14,27,24,25,21,20,20,16,15,13,16,18,14,14,14,16,15,13,12,8,9,7,10,8,7,7,5,2,2,6,7,9,8,5,0,6,8,8,13,11,15,16,19,16,19,15,12,10,9,7,9,8,6,14,20,23,21,1,18,11,8,4,3,4,1,1,0,2,3,5,3,2,2,1,0,1,0
2022-03-10 16:00:00,0,3,0,3,3,4,7,7,0,10,7,3,13,17,20,28,30,33,32,29,30,32,32,39,32,26,25,24,22,18,15,7,12,13,12,11,6,7,11,9,9,8,5,7,8,5,4,3,0,17,21,23,25,24,22,20,20,18,25,26,17,20,19,18,14,13,17,18,5,21,23,20,18,15,12,4,7,0,4,5,5,5,12,11,9,8,7,5,6,1,4,4,0,1,1,0,0
2022-03-10 17:00:00,1,0,0,4,5,2,4,5,4,3,2,2,8,9,10,14,17,19,19,20,19,20,17,17,20,18,20,9,16,15,13,12,8,20,22,20,13,11,9,8,7,8,7,6,5,3,0,2,0,6,8,2,4,0,6,5,8,9,14,15,20,21,22,21,29,23,20,19,18,13,15,14,14,19,18,9,9,8,8,5,5,5,6,7,7,8,8,5,3,2,2,1,1,0,1,0,0
2022-03-10 18:00:00,1,2,5,9,10,9,10,12,8,4,3,3,7,13,15,20,25,12,24,19,18,15,15,18,14,15,20,19,16,17,20,13,15,28,21,22,17,13,13,11,10,8,11,7,12,11,7,5,4,10,15,15,18,20,21,20,23,21,29,21,23,22,20,21,46,32,16,14,15,11,11,12,10,13,12,12,11,12,13,18,7,2,1,4,5,6,4,4,6,5,6,4,5,6,0,0,0
2022-03-10 19:00:00,0,0,0,2,2,2,3,6,5,2,3,0,2,3,5,5,8,9,10,11,10,10,10,14,12,11,10,9,10,11,11,6,11,18,17,16,9,10,9,8,3,4,5,5,5,6,4,2,2,8,12,13,13,13,13,16,16,16,23,19,15,14,15,14,31,26,12,9,7,6,7,6,5,6,4,6,10,11,10,13,6,2,2,1,1,3,2,1,0,0,1,0,1,1,0,0,0
2022-03-10 20:00:00,0,0,1,0,0,1,2,3,3,2,1,2,1,0,3,5,6,0,6,9,4,8,8,8,6,7,5,8,9,7,4,6,2,10,12,11,5,3,3,0,2,1,2,0,1,1,0,3,2,4,5,7,0,8,10,11,12,11,18,16,11,12,12,9,12,11,13,11,1,9,10,11,9,4,7,5,5,3,4,2,1,1,2,0,4,4,3,4,2,3,2,3,1,0,0,0,0
2022-03-10 21:00:00,0,1,1,2,1,0,2,1,0,3,2,1,3,0,5,6,6,8,6,10,9,3,8,10,11,9,9,8,6,5,4,3,0,5,7,4,3,3,1,0,0,0,3,3,4,1,3,2,0,7,2,0,9,10,9,8,11,8,15,12,6,4,4,5,16,10,6,5,4,4,4,3,4,5,4,6,7,6,4,8,5,3,1,1,2,0,3,0,2,3,2,1,0,0,0,0,0
2022-03-10 22:00:00,0,0,0,1,2,1,1,2,0,4,5,3,4,3,2,3,1,3,2,7,8,9,12,4,13,0,13,12,8,4,5,4,0,3,4,2,1,2,4,4,0,3,2,0,1,0,0,0,2,9,10,4,3,9,3,10,5,16,25,24,12,9,6,6,17,12,5,6,5,7,2,5,4,4,8,9,3,8,0,7,3,2,0,1,1,2,3,0,4,2,2,1,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,2,0,3,4,6,4,3,4,0,0,3,4,4,0,3,0,3,5,4,7,0,3,3,1,4,5,3,3,3,4,5,2,0,1,1,0,0,3,1,0,4,4,2,6,4,3,4,9,0,12,13,4,4,5,3,16,7,4,2,2,1,3,4,5,6,5,6,8,7,0,5,3,0,1,0,0,2,0,0,2,1,1,0,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,1,2,3,2,0,1,0,2,0,1,3,5,5,0,6,6,5,7,7,8,0,6,7,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,1,4,5,4,1,0,1,0,3,0,4,5,6,4,3,8,7,3,5,7,8,8,7,6,0,7,8,9,9,8,7,8,5,7,3,7,5,2,4,3,1,0,1,0,0,1,0,1,0,1,0,2,0,0,0,3,0,1,4,5,3,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,1,3,5,0,1,0,1,0,0,0,0,3,4,1,2,0,0,1,0,0,0,2,0,1,3,4,4,6,9,9,8,6,7,6,6,9,8,7,6,5,1,0,0,4,4,3,0,1,2,3,1,0,2,1,2,0,2,1,4,6,7,7,7,3,9,4,3,9,8,3,7,2,8,6,5,4,0,2,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2022-03-11 07:00:00,0,0,0,1,4,6,8,7,7,7,4,6,4,4,8,8,4,9,11,5,8,7,5,6,7,7,4,3,5,14,23,29,26,13,15,16,20,31,31,21,19,16,5,12,12,12,11,2,0,5,5,4,2,1,3,0,2,1,2,3,21,31,38,38,10,8,16,20,22,22,22,21,20,22,19,23,27,26,24,27,26,23,4,4,6,5,6,5,3,2,3,4,2,2,1,0,0
2022-03-11 08:00:00,0,0,0,4,6,8,7,4,2,5,1,1,2,5,11,12,13,12,11,11,10,11,8,11,2,8,7,8,8,17,21,24,22,17,13,18,24,35,34,19,18,17,15,16,14,8,9,4,1,7,7,5,4,3,5,6,6,6,6,8,10,18,21,19,14,21,29,29,27,22,26,28,27,28,31,28,23,19,16,12,9,8,5,5,4,3,3,3,6,5,2,3,4,2,1,0,0
2022-03-11 09:00:00,0,0,0,1,5,6,7,5,2,3,1,2,3,5,7,7,10,6,7,6,5,6,7,9,0,8,8,9,10,11,13,13,13,18,16,15,16,17,18,18,15,8,7,6,4,9,7,1,1,3,3,2,1,0,3,2,2,3,7,4,7,17,6,14,6,9,18,20,21,21,21,19,17,16,17,13,9,5,5,3,2,3,4,4,3,4,2,3,3,1,3,4,2,1,0,0,0
2022-03-11 10:00:00,0,0,0,0,1,2,0,0,1,0,1,1,0,5,7,8,11,15,14,12,7,11,11,14,12,13,11,4,5,7,8,9,7,3,11,11,11,14,12,9,9,13,11,10,9,8,7,4,0,5,4,3,2,0,1,3,4,2,7,4,5,7,9,7,9,8,10,12,12,12,9,11,7,10,10,7,6,6,5,2,3,1,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0
2022-03-11 11:00:00,0,0,1,2,3,5,7,4,2,2,3,3,5,7,8,8,7,6,5,4,10,11,11,14,7,13,12,7,7,7,9,7,0,8,7,3,7,9,10,5,4,1,5,6,6,0,5,0,0,2,0,0,0,0,0,2,0,0,5,5,5,6,6,6,10,9,14,7,15,12,8,9,10,8,7,7,5,2,3,0,1,1,0,0,1,3,0,0,1,0,2,0,1,0,0,0,0
2022-03-11 12:00:00,0,0,0,1,2,3,3,2,2,3,0,2,3,5,4,6,4,5,10,8,8,9,10,11,10,11,12,7,11,10,16,17,17,16,16,20,20,19,21,21,17,14,12,11,10,8,0,2,0,4,8,0,9,9,14,13,4,3,10,10,14,19,0,17,5,5,13,14,17,11,13,14,15,17,18,19,12,11,7,9,6,5,6,6,6,3,5,6,2,1,5,2,1,4,0,0,0
2022-03-11 13:00:00,4,0,6,1,7,10,0,7,6,3,0,2,3,4,8,9,12,15,12,15,17,17,14,20,19,17,18,18,17,16,14,15,17,12,9,9,10,15,9,10,7,6,7,5,0,2,6,0,1,2,3,0,4,3,2,0,2,3,6,0,8,9,11,10,17,17,20,20,20,14,20,19,18,13,14,10,10,9,8,7,7,6,4,1,2,2,0,1,0,0,0,0,0,1,0,0,0
2022-03-11 14:00:00,0,0,0,0,2,0,4,5,2,1,3,4,8,12,13,15,17,18,19,14,14,16,17,18,18,19,17,14,13,15,15,15,13,19,22,19,19,20,17,16,13,14,12,11,0,11,9,7,3,8,9,8,8,6,0,9,8,8,8,6,11,16,17,15,13,0,12,13,13,10,8,11,12,13,11,5,8,5,7,6,6,5,5,5,6,5,3,2,5,4,4,3,2,0,1,0,0
2022-03-11 15:00:00,0,1,2,1,3,3,3,4,5,3,4,4,5,10,12,15,16,17,17,24,27,40,38,44,43,33,29,25,20,16,8,10,9,8,13,14,11,8,11,12,11,9,13,14,11,12,11,6,2,6,10,0,12,11,10,8,8,8,14,13,16,17,13,14,25,20,15,14,10,11,12,11,9,11,16,19,20,19,8,8,4,2,4,6,4,4,1,1,2,1,2,0,0,0,1,1,0
2022-03-11 16:00:00,0,3,4,4,5,6,4,3,2,1,2,0,18,23,26,25,27,27,28,35,36,37,37,37,34,34,29,25,25,14,17,20,17,21,20,19,14,12,11,7,5,10,8,6,4,5,1,2,2,6,8,0,5,4,7,8,9,10,11,8,8,9,17,11,19,16,12,12,12,11,13,15,13,16,17,16,10,8,7,13,7,6,8,8,4,6,0,2,3,3,2,0,0,0,0,0,0
2022-03-11 17:00:00,1,1,3,5,8,9,8,7,4,3,7,6,8,7,11,10,14,20,20,21,21,24,24,23,22,20,18,19,15,17,15,16,6,19,18,17,17,10,9,11,9,4,7,6,0,0,5,1,3,8,11,12,14,16,17,15,13,19,29,22,20,16,17,18,15,12,20,18,17,15,17,16,15,15,11,8,9,6,5,5,8,7,7,8,7,8,7,3,5,0,3,2,1,0,0,0,0
2022-03-11 18:00:00,3,1,6,6,7,6,10,12,10,8,4,6,11,10,12,17,21,24,26,24,27,24,22,21,21,20,20,19,21,17,15,14,15,24,21,16,13,14,13,10,12,8,4,3,2,0,1,2,3,44,48,50,51,48,47,45,50,49,61,51,40,33,32,33,24,19,17,15,15,18,21,20,14,17,16,13,9,7,5,3,2,3,4,3,4,3,3,1,4,3,4,3,2,2,1,1,0
2022-03-11 19:00:00,0,0,1,4,0,5,3,3,4,2,4,2,3,3,5,5,10,9,10,12,14,18,16,18,20,19,24,23,17,12,14,14,13,27,26,21,14,12,11,7,5,0,3,0,0,2,2,1,1,13,14,15,13,13,10,10,14,12,15,14,14,14,13,32,54,33,17,10,10,9,11,0,7,11,4,7,13,0,12,11,5,2,3,1,2,4,1,0,9,8,6,1,0,0,0,0,0
2022-03-11 20:00:00,0,0,2,3,4,2,3,4,4,5,4,6,2,4,5,6,9,10,9,16,18,21,22,24,23,21,16,14,15,10,7,7,9,11,10,8,5,1,2,0,1,2,3,0,0,0,0,0,1,10,10,6,9,8,8,9,12,13,16,13,15,9,10,12,11,9,8,0,9,3,10,9,6,10,9,5,11,8,7,11,8,1,0,1,1,1,2,2,2,2,1,1,2,1,0,0,0
2022-03-11 21:00:00,0,0,0,1,0,0,0,1,2,2,0,2,3,0,1,4,4,2,0,8,7,4,7,9,9,5,7,6,7,9,8,4,6,13,14,11,4,3,3,3,0,5,0,2,0,0,0,1,1,16,20,21,22,22,20,18,20,14,15,12,11,8,9,8,16,14,5,5,3,7,3,1,6,6,5,1,6,4,4,11,7,1,0,2,2,0,0,1,1,2,2,1,0,0,0,0,0
2022-03-11 22:00:00,1,1,1,0,0,0,0,0,0,4,6,5,1,4,1,2,4,3,4,7,11,12,11,14,12,13,14,7,12,8,5,4,7,11,8,6,2,5,4,5,3,4,6,5,3,5,2,1,0,4,9,5,7,11,0,11,10,22,27,25,21,19,18,17,19,13,10,9,8,4,3,2,3,3,5,6,8,7,6,6,3,2,2,0,1,1,3,2,3,3,1,0,0,0,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,3,11,13,15,15,19,18,17,17,18,16,17,14,11,10,8,7,4,3,4,3,1,0,0,1,0,0,2,1,0,2,6,3,8,5,9,10,4,12,0,16,14,9,11,8,10,18,12,7,7,6,4,5,5,4,5,3,3,8,8,6,4,4,3,2,1,0,3,0,0,3,0,0,2,0,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,1,0,1,0,0,0,0,2,0,1,3,5,2,6,0,5,0,6,5,6,0,6,7,4,5,4,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,3,8,7,6,7,10,6,9,7,4,9,11,4,10,9,5,4,4,6,7,5,3,5,2,3,2,1,0,1,0,0,0,1,1,0,0,2,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,3,1,2,2,2,0,3,2,3,0,7,6,3,2,4,1,3,0,4,6,6,5,4,2,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,3,8,9,7,3,3,3,5,5,9,7,5,0,5,5,4,3,3,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-03-12 07:00:00,0,0,0,0,0,1,0,0,0,1,2,1,1,0,2,3,3,0,0,0,3,0,4,4,5,4,5,6,4,7,9,12,10,8,3,7,6,8,11,4,3,2,0,0,0,0,1,0,0,0,1,1,1,0,0,2,1,2,1,2,8,11,13,10,5,10,13,14,15,13,14,10,11,0,2,1,0,0,0,0,0,1,3,0,0,1,0,0,0,2,0,1,0,0,0,0,0
2022-03-12 08:00:00,1,0,0,1,2,2,3,0,0,0,0,0,0,3,6,7,1,6,6,5,3,3,1,3,5,3,0,5,7,13,16,19,0,13,8,15,9,15,14,11,10,10,10,5,3,8,5,2,0,1,2,0,2,0,0,0,1,1,2,0,9,12,15,12,7,7,8,8,9,8,6,7,8,8,9,5,7,5,4,2,1,0,0,1,3,2,4,3,0,2,0,1,1,1,0,0,0
2022-03-12 09:00:00,0,0,1,3,4,3,4,2,0,1,0,1,0,6,9,7,6,5,6,6,9,5,5,4,5,0,0,6,8,15,18,21,20,15,16,18,18,23,12,10,11,7,7,6,5,0,6,3,1,0,4,0,0,5,4,3,2,0,4,0,4,9,13,11,6,8,11,15,12,17,17,16,12,12,11,9,8,7,5,6,4,1,2,1,6,6,0,2,0,0,0,0,0,0,0,0,0
2022-03-12 10:00:00,0,0,0,0,0,3,3,1,0,2,2,1,0,0,8,7,6,0,7,1,3,5,6,7,8,8,4,7,7,9,8,9,5,6,7,10,10,13,19,15,12,12,17,17,16,13,14,7,6,1,2,3,2,2,4,5,4,2,2,1,9,12,14,16,13,4,12,13,11,12,14,12,10,9,5,4,4,0,1,1,1,0,0,1,2,1,2,2,1,2,2,3,0,0,1,0,0
2022-03-12 11:00:00,0,0,0,3,8,8,9,7,3,2,0,0,2,3,4,4,4,0,5,8,8,7,6,6,0,7,12,11,8,9,16,18,17,10,9,8,9,13,12,11,10,10,8,2,7,6,3,2,0,2,0,1,3,0,3,2,2,1,4,3,11,12,10,4,10,9,12,12,13,9,12,13,11,12,13,9,7,8,0,3,3,0,3,4,2,2,0,0,0,0,1,0,0,0,0,0,0
2022-03-12 12:00:00,0,0,1,0,0,0,2,0,2,1,0,1,3,4,11,10,10,0,8,6,8,7,8,9,10,11,6,0,9,12,16,16,13,9,7,8,4,7,11,8,6,8,9,9,7,7,6,1,1,4,4,0,3,4,6,4,4,0,5,5,7,8,7,7,9,8,10,11,13,10,9,6,11,12,14,12,12,11,0,4,4,2,3,2,3,4,2,3,6,5,3,2,1,1,0,0,0
2022-03-12 13:00:00,0,0,0,1,3,4,3,1,1,4,1,7,6,7,12,11,14,10,13,10,10,13,14,19,19,15,16,12,16,18,20,22,17,11,15,17,15,19,19,16,17,15,13,11,0,11,10,7,6,7,8,7,9,8,9,9,10,5,13,12,13,12,11,12,11,11,12,14,0,10,11,10,9,10,9,8,9,4,0,7,4,0,3,4,3,4,3,2,2,1,1,0,0,0,0,0,0
2022-03-12 14:00:00,0,0,0,1,4,5,4,3,2,3,5,0,7,7,5,4,4,0,4,10,11,9,8,9,10,11,13,0,11,12,12,13,11,15,22,22,22,24,18,10,17,11,15,14,13,11,0,6,4,7,12,11,13,15,13,10,9,8,10,11,10,10,13,12,13,11,15,13,15,14,16,14,17,17,14,8,6,4,5,3,2,2,3,1,2,1,3,0,5,3,1,0,1,0,0,0,0
2022-03-12 15:00:00,0,1,1,2,4,5,3,2,1,0,0,2,3,5,3,3,12,13,14,17,10,11,12,13,12,10,12,14,13,16,17,16,14,8,7,8,9,13,14,11,9,8,1,0,9,8,7,2,6,4,7,0,6,7,6,6,8,11,13,15,17,19,19,18,15,14,11,10,9,10,8,11,11,15,8,14,6,5,0,4,2,4,3,5,0,4,2,0,3,3,3,0,1,4,0,0,0
2022-03-12 16:00:00,0,1,0,0,3,0,2,3,0,2,4,3,4,5,3,0,2,3,0,14,19,22,21,21,20,21,20,17,16,22,23,20,17,15,20,20,16,20,22,18,15,15,15,14,14,16,17,7,5,11,15,0,0,14,13,11,16,16,16,12,16,16,16,16,21,18,10,10,11,14,15,16,3,16,15,9,19,20,17,13,9,8,7,1,2,0,1,1,2,0,1,0,0,0,0,0,0
2022-03-12 17:00:00,0,0,0,3,7,8,5,4,2,1,0,0,2,0,7,0,4,0,9,10,11,12,16,18,17,15,15,15,13,9,9,6,5,7,12,10,9,12,15,19,19,19,24,18,16,15,13,10,1,19,22,23,7,22,25,27,28,28,30,25,23,21,22,20,24,15,11,12,12,11,11,9,9,9,12,11,9,8,6,4,0,2,0,0,0,3,2,0,7,4,3,0,2,1,0,0,0
2022-03-12 18:00:00,1,0,0,2,3,4,4,5,3,2,1,0,0,2,8,9,6,8,9,8,8,8,9,11,0,10,9,8,7,7,7,0,6,7,8,7,6,5,7,3,7,6,4,3,2,3,1,2,6,19,20,20,20,6,21,4,22,23,23,19,17,15,14,13,23,17,6,6,8,6,10,7,9,13,10,8,5,0,3,6,6,5,4,2,3,5,6,5,4,2,1,0,0,0,0,0,0
2022-03-12 19:00:00,0,0,0,1,0,0,0,0,1,1,0,0,0,2,4,0,4,2,4,3,4,2,5,3,4,5,5,6,5,6,9,9,0,5,9,8,6,7,6,5,4,1,2,0,0,1,0,0,1,7,0,0,0,6,0,0,0,0,5,4,4,0,0,4,7,15,6,2,6,5,6,4,7,6,5,3,4,2,0,0,0,2,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0
