Unnamed: 0,1_영인운수차고지,2_대한항공.메이필드호텔,3_강서면허시험장.메이필드호텔,4_마곡수명산파크7단지,5_마곡수명산파크5단지6단지,6_마곡수명산파크2단지,7_마곡엠밸리15단지아파트,8_마곡동로사거리,9_발산역,10_등촌3동천주교회,11_등촌3동주공10단지아파트,12_서울서진학교,13_가양동천주교영등포공업고등학교,14_가양2단지성지아파트.동양고등학교,15_가양한강타운아파트,16_양천향교입구,17_양천향교역,18_서울강서우체국,19_서울호서전문학교.등촌주공3단지아파트,20_발산역2번출구,21_발산역.우장산힐스테이트,22_명덕고등학교.서울스타병원,23_우장산역,24_화곡중고등학교,25_대원시장,26_화곡역,27_화곡역.현대주유소,28_신월초등학교,29_가로공원.나누리병원,30_화곡중앙골목시장,31_화곡대림아파트,32_화곡동백구사,33_다운어린이공원.치유하는교회,34_까치산역4번출구,35_화곡8동주민센터.까치산시장,36_서울신정초등학교,37_화곡2동주민센터,38_성석교회,39_목동사거리,40_목동역.홍익병원,41_목동7단지,42_목동대학학원,43_오목교역.동신한방병원,44_관악고등학교,45_양평신동아아파트,46_교보앞,47_당산동진로아파트,48_김안과병원,49_영등포시장로터리방면,50_경방타임스퀘어.신세계백화점,51_김안과병원,52_당산동진로아파트,53_양남동로타리,54_양평1동주민센터,55_관악고등학교,56_오목교역.동신한방병원,57_목동대학학원,58_목동7단지.종로학원,59_목동역.홍익병원,60_홍익병원목동관,61_화곡동남부시장,62_화곡2동주민센터,63_서울신정초등학교,64_화곡8동주민센터,65_까치산역2번출구,66_화곡동백구사,67_화곡동대림아파트.화곡중앙시장,68_가로공원.나누리병원,69_신월초등학교,70_화곡역,71_화곡역1번출구,72_대원시장,73_화곡중고등학교,74_우장산역,75_명덕고등학교.서울스타병원,76_발산역.우장산힐스테이트,77_발산역3번출구,78_서울호서전문학교.등촌주공3단지아파트,79_서울강서우체국,80_양천향교역.휴먼빌아파트,81_가양한강타운아파트,82_가양2단지성지아파트.동양고등학교,83_한보구암마을아파트,84_강서한강자이아파트,85_등촌3동대림아파트,86_등촌3동천주교회,87_등촌주공5단지아파트,88_발산역4번출구,89_발산역9번출구,90_마곡동로사거리,91_마곡엠밸리14단지아파트,92_마곡수명산파크2단지,93_마곡수명산파크3단지4단지,94_마곡수명산파크7단지,95_강서면허시험장.메이필드호텔,96_외발산신광명마을,97_영인운수차고지
2022-03-15 13:00:00,0,0,0,0,0,1,0,0,1,1,0,1,2,5,8,14,16,17,15,16,19,17,18,19,17,20,24,8,19,16,6,15,14,11,8,7,7,4,6,4,4,4,5,4,4,5,2,1,0,6,7,4,7,7,6,0,7,9,10,13,9,12,13,12,11,11,12,12,14,17,10,10,15,18,16,15,13,11,8,7,5,6,4,7,9,8,4,3,2,3,3,0,2,0,0,0,0
2022-03-15 14:00:00,3,0,0,4,6,7,8,8,4,4,1,2,4,3,7,9,10,9,9,12,16,12,12,13,13,15,19,11,22,23,26,25,24,17,8,16,14,15,16,12,10,10,8,7,8,0,0,3,0,2,3,4,7,6,4,5,4,9,8,8,11,11,11,9,18,17,21,22,23,20,22,11,19,20,15,11,8,6,6,7,8,6,5,4,4,4,0,1,3,0,3,1,0,1,0,0,0
2022-03-15 15:00:00,0,0,1,1,2,2,1,3,2,4,7,5,3,6,8,9,10,7,11,17,14,25,23,24,23,22,22,21,20,18,18,20,19,16,16,12,12,8,8,5,5,5,5,4,5,7,1,2,2,5,7,8,7,5,6,7,8,7,8,9,15,17,16,14,15,15,13,14,10,13,11,6,12,11,14,13,16,15,12,10,10,9,7,8,13,2,6,5,4,1,0,1,2,0,0,0,0
2022-03-15 16:00:00,1,3,0,2,2,2,0,3,0,1,2,4,18,23,30,30,35,36,34,33,29,25,26,27,23,26,22,19,20,19,19,20,17,15,14,13,11,10,10,12,10,7,5,6,3,2,0,4,0,10,12,13,10,15,11,11,14,13,20,16,14,18,18,15,14,13,7,6,7,9,10,12,11,16,16,17,11,10,3,3,2,6,14,13,10,9,6,3,6,5,3,1,0,1,0,0,0
2022-03-15 17:00:00,0,2,3,4,5,6,3,6,3,4,3,4,10,15,18,19,21,23,26,21,27,29,31,34,31,26,23,10,18,13,13,14,15,20,20,17,16,15,15,13,9,6,7,5,4,0,3,2,4,7,11,12,11,12,15,14,16,14,17,19,15,16,19,18,14,15,12,13,13,11,13,13,13,12,13,11,6,6,2,8,7,4,6,5,6,6,1,4,4,3,1,0,0,0,0,0,0
2022-03-15 18:00:00,2,0,6,6,9,10,11,11,9,6,6,7,8,11,11,14,20,22,22,28,27,30,28,26,24,21,26,17,20,14,14,12,13,25,25,24,21,16,13,12,10,9,7,6,8,9,7,4,4,19,20,23,26,30,32,30,29,29,29,26,22,18,18,16,24,20,12,11,9,15,14,14,12,16,17,14,15,17,16,14,8,5,5,6,7,8,7,5,6,6,7,3,0,0,1,0,0
2022-03-15 19:00:00,0,0,0,1,2,3,5,5,3,4,2,0,2,2,3,7,9,4,17,20,21,22,19,21,20,16,14,11,14,13,11,6,3,20,21,17,13,6,4,4,3,3,1,2,0,2,1,0,3,11,10,11,13,21,20,21,19,19,24,20,14,12,10,8,17,15,14,12,10,9,9,11,13,12,9,10,7,6,4,13,7,2,2,5,4,0,3,2,4,5,5,4,1,0,0,0,0
2022-03-15 20:00:00,0,0,0,0,0,1,2,1,2,2,2,1,1,1,3,5,7,2,6,11,12,13,10,10,9,7,8,4,6,5,2,5,4,7,6,6,5,4,5,4,3,3,4,3,2,1,0,0,0,14,19,20,20,15,22,18,20,24,28,24,17,17,13,12,12,11,13,11,10,6,11,8,6,5,6,0,9,1,6,7,6,4,4,2,1,3,0,4,0,3,3,2,0,1,0,0,0
2022-03-15 21:00:00,0,0,0,2,1,2,0,1,1,2,2,0,1,3,3,4,4,4,0,7,10,12,15,21,18,16,12,7,9,9,8,5,7,10,11,9,7,5,4,4,2,3,5,2,4,2,1,0,0,7,8,0,3,11,11,13,17,19,22,19,16,14,14,13,18,16,9,8,5,7,0,6,4,5,7,0,6,8,6,5,4,1,1,0,1,0,3,0,4,3,4,3,2,1,2,0,0
2022-03-15 22:00:00,0,0,0,0,2,0,0,3,2,4,6,4,5,3,4,0,4,3,3,6,5,5,12,15,16,16,14,12,11,8,5,5,1,7,6,5,6,6,5,1,6,8,9,8,5,4,1,0,1,3,5,0,0,6,8,5,9,11,12,12,12,11,12,11,10,8,7,0,6,5,5,2,6,5,9,4,5,4,7,2,3,2,1,0,1,0,0,0,1,2,1,1,0,0,0,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,5,8,9,8,5,13,4,0,9,4,0,7,6,0,0,9,8,7,4,2,3,1,4,3,5,1,0,4,2,1,1,3,4,6,8,7,7,1,7,9,17,15,8,4,3,2,10,9,5,0,4,1,6,0,7,5,5,0,9,8,7,5,4,2,4,0,1,0,0,0,2,1,2,1,0,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,1,2,3,4,3,0,0,0,4,0,0,1,5,5,0,0,5,4,5,7,6,6,7,6,5,6,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,0,1,3,2,2,0,0,0,0,3,4,5,6,5,2,2,4,5,4,5,3,6,6,4,7,2,4,8,8,12,11,6,5,3,6,7,9,5,4,6,5,3,4,3,2,1,0,0,3,4,3,0,2,0,0,0,0,0,0,3,3,0,2,2,4,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,0,1,3,4,2,0,3,1,0,0,1,0,3,5,3,3,0,4,3,4,6,5,3,0,1,2,2,2,8,9,7,3,4,3,5,6,8,7,6,7,0,8,9,7,6,4,2,0,0,1,0,0,1,0,0,2,0,0,3,4,5,6,4,7,6,6,7,8,10,10,12,11,10,6,7,7,4,3,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0
2022-03-16 07:00:00,0,0,1,1,4,8,9,6,7,6,6,0,4,6,8,6,5,7,12,11,10,7,4,4,3,3,4,2,4,19,26,37,34,16,8,17,17,24,22,16,15,10,8,8,8,7,4,2,1,7,11,10,8,5,4,3,3,2,2,1,12,20,30,25,14,15,27,34,21,38,39,37,29,27,30,29,31,28,14,16,29,18,5,5,5,5,5,2,4,5,2,3,3,4,0,0,0
2022-03-16 08:00:00,0,0,0,6,8,11,11,8,11,8,4,4,3,6,13,12,4,0,12,9,4,13,12,3,9,8,9,11,13,13,21,27,28,16,12,14,14,24,22,12,14,12,16,17,14,10,7,2,0,31,25,19,15,11,8,8,8,9,12,8,7,13,20,15,12,15,26,29,29,23,25,25,23,25,24,23,29,24,21,20,17,15,6,6,3,4,4,6,12,3,2,2,3,0,2,0,0
2022-03-16 09:00:00,0,0,1,4,7,8,5,2,3,2,3,2,1,6,7,5,6,8,4,6,5,6,7,8,6,8,7,0,10,14,16,25,23,14,16,13,13,18,15,13,15,12,12,11,8,7,6,3,2,3,4,4,2,0,3,4,5,5,5,5,6,9,10,10,9,11,19,20,23,18,17,18,16,16,13,12,8,4,4,1,2,0,2,1,4,3,1,0,3,2,0,1,2,3,2,0,0
2022-03-16 10:00:00,0,0,1,2,4,5,1,2,1,0,0,0,1,3,5,0,5,3,6,6,8,10,10,10,4,4,9,10,10,5,6,4,0,6,7,8,5,6,9,7,6,4,3,3,6,4,2,1,0,2,0,2,3,1,2,4,2,5,3,2,7,8,8,7,7,4,11,12,12,12,9,8,8,7,7,3,5,6,2,7,4,2,4,4,3,0,2,0,3,0,2,1,0,0,0,0,0
2022-03-16 11:00:00,0,0,0,1,2,4,0,1,1,0,1,2,0,3,6,5,7,7,5,5,6,5,5,6,0,5,5,6,6,6,5,6,7,8,10,11,10,9,10,9,7,1,3,2,6,1,2,3,3,5,2,3,2,0,4,6,6,7,7,6,5,8,9,8,10,12,14,16,15,17,11,16,17,11,10,10,5,5,4,2,2,3,4,3,2,2,1,1,1,0,0,0,1,0,0,0,0
2022-03-16 12:00:00,0,1,0,2,5,6,7,6,3,4,1,4,4,2,9,10,13,14,13,11,5,5,9,10,7,8,9,6,8,11,0,12,11,11,12,13,11,11,11,4,13,12,13,11,10,8,6,2,2,3,9,8,6,5,7,7,7,12,14,12,8,10,12,10,14,13,15,16,15,15,15,15,15,16,16,15,11,9,8,3,3,2,2,0,1,0,3,1,5,0,5,3,2,0,0,0,0
2022-03-16 13:00:00,1,1,0,4,5,3,4,3,2,2,0,1,5,7,6,8,12,13,14,15,17,18,6,20,21,21,14,13,7,12,19,18,17,16,14,12,10,13,12,10,8,8,9,11,10,8,7,3,2,8,9,9,7,6,5,3,7,8,8,9,10,10,11,10,9,8,10,10,13,13,0,13,13,14,14,14,7,3,1,8,5,3,2,1,0,2,0,0,0,0,1,2,0,1,0,0,0
2022-03-16 14:00:00,0,0,1,1,2,3,4,4,2,3,10,0,11,30,30,30,14,10,16,21,23,25,27,31,30,29,28,13,24,18,12,10,7,7,6,6,5,8,11,8,4,3,5,3,4,5,2,4,1,8,10,12,11,10,8,10,11,13,17,16,15,14,15,16,17,11,10,6,6,7,8,9,8,6,5,6,8,9,2,7,7,6,7,8,5,3,2,2,4,3,1,2,2,1,1,0,0
2022-03-16 15:00:00,0,0,0,1,2,3,3,1,2,1,0,2,22,28,28,27,30,32,31,32,31,33,34,22,29,28,28,27,25,19,17,17,17,16,15,12,12,9,8,4,6,5,3,2,0,1,0,1,1,5,6,10,11,15,17,18,20,19,25,24,14,18,17,13,15,15,13,14,16,15,14,13,6,8,7,9,12,11,10,11,9,6,10,8,3,1,8,0,9,8,5,2,1,0,0,0,0
2022-03-16 16:00:00,0,2,0,4,3,5,4,3,1,2,2,1,7,9,13,14,18,8,19,21,19,20,18,24,15,25,21,21,16,12,12,16,15,17,17,16,14,12,13,10,8,6,7,7,3,6,6,1,2,8,11,13,13,14,13,13,15,14,21,21,23,8,23,21,20,17,12,10,10,11,17,18,19,18,12,9,8,1,9,8,5,5,3,4,3,5,2,1,2,3,2,1,1,0,0,0,0
2022-03-16 17:00:00,0,7,3,2,9,0,6,3,3,4,7,1,10,7,9,11,17,22,20,19,19,18,23,26,27,22,24,22,18,18,18,18,17,14,13,16,12,12,7,9,8,6,1,0,2,5,4,2,1,13,14,18,20,19,16,10,12,13,15,12,15,17,19,18,26,21,12,13,13,12,14,7,11,11,12,11,12,5,8,6,7,6,6,7,6,4,4,6,4,2,4,1,0,0,0,0,0
2022-03-16 18:00:00,2,1,3,7,5,9,7,12,9,8,3,6,7,8,8,11,22,23,25,29,30,33,33,34,33,27,31,29,20,18,16,18,7,23,22,21,13,16,13,10,3,6,7,6,2,3,0,1,4,17,17,20,19,20,0,22,23,27,38,33,26,20,20,19,34,21,21,19,17,14,14,13,11,17,14,13,11,9,10,8,5,3,4,10,12,14,10,4,8,9,7,4,4,4,2,0,0
2022-03-16 19:00:00,0,0,0,2,1,3,4,5,4,2,1,0,2,4,3,4,6,5,7,16,16,19,22,20,19,20,18,17,14,12,13,12,18,32,29,22,15,8,5,4,3,5,6,4,0,4,3,1,0,12,17,16,17,18,17,13,16,17,22,24,15,18,16,13,21,15,11,11,10,11,10,12,12,2,9,7,3,3,3,6,5,2,1,2,0,2,1,0,2,0,2,0,2,0,0,0,0
2022-03-16 20:00:00,0,0,0,0,2,0,0,3,0,3,2,0,1,3,4,5,12,13,14,11,11,14,13,15,6,14,12,6,10,8,6,7,0,10,8,5,4,3,4,6,1,4,5,1,4,2,1,1,0,17,18,20,22,20,17,15,21,21,29,24,17,16,12,12,18,12,5,7,6,5,5,7,5,7,8,9,7,3,2,5,2,3,4,2,2,4,5,3,5,2,4,2,0,1,0,0,0
2022-03-16 21:00:00,0,0,0,0,2,3,3,0,0,4,1,4,3,2,3,2,3,0,4,11,12,11,5,12,8,11,12,9,7,8,6,7,5,9,10,7,4,5,6,6,5,6,6,5,0,3,2,1,0,7,7,8,6,7,0,6,8,9,14,13,11,9,8,4,12,11,8,6,7,7,6,0,5,5,6,7,9,2,1,5,2,0,0,0,1,2,3,0,4,0,4,1,2,2,1,0,0
2022-03-16 22:00:00,0,0,0,1,0,2,0,0,2,2,1,2,0,3,2,0,2,1,3,10,13,16,16,18,19,18,14,12,10,7,8,7,0,8,9,7,6,3,4,0,3,0,4,5,0,4,0,2,0,5,6,0,5,4,5,4,9,13,15,10,12,13,13,15,17,12,9,9,10,12,13,12,11,10,12,13,15,13,2,10,6,4,1,1,2,1,1,0,2,4,2,1,0,0,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,6,0,5,12,13,5,14,16,0,15,10,9,3,6,5,6,5,5,7,6,3,4,2,3,2,0,3,1,1,4,0,3,2,7,6,3,6,0,5,4,6,7,9,2,8,7,6,6,13,8,3,6,0,5,3,2,1,3,0,1,3,0,3,7,5,2,0,2,1,2,0,1,0,0,2,1,1,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,1,3,2,2,1,1,0,2,0,0,0,3,3,1,2,3,3,5,6,6,7,0,4,3,4,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,0,2,4,1,0,0,1,0,0,2,3,1,4,4,5,0,4,5,1,5,5,6,6,6,1,5,6,8,9,8,7,4,6,3,2,6,7,6,5,5,6,7,5,7,4,2,1,0,1,2,3,0,2,1,0,0,0,1,2,4,5,7,7,6,6,7,7,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,0,0,2,2,4,6,3,4,1,2,0,0,4,6,2,5,1,5,2,0,2,3,4,0,2,2,3,4,6,10,10,7,4,0,3,5,5,8,6,5,4,5,6,1,5,4,1,1,2,1,1,0,1,2,3,2,4,5,6,16,18,20,21,20,4,6,10,11,6,0,2,5,0,4,5,8,6,1,0,0,1,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0
2022-03-17 07:00:00,0,1,0,3,6,10,10,9,9,7,7,0,5,10,14,11,12,13,5,7,3,6,5,4,4,2,2,3,5,12,18,22,18,9,12,12,13,23,28,21,11,12,13,10,9,8,3,2,1,4,5,6,5,8,6,3,2,0,3,2,7,14,21,18,15,19,26,33,34,35,37,33,30,35,30,33,32,29,0,28,26,13,7,1,2,3,2,0,0,0,0,1,4,3,0,0,0
2022-03-17 08:00:00,0,0,0,5,10,13,14,8,13,5,6,2,3,9,13,11,17,17,16,10,10,12,8,9,9,9,9,10,8,12,15,23,17,14,16,11,13,15,15,10,19,20,23,18,17,9,8,3,0,20,20,16,12,10,6,7,5,5,5,4,10,18,24,22,11,14,21,24,26,25,27,28,28,29,26,24,23,17,13,11,11,10,12,10,11,10,4,5,14,2,3,0,4,3,1,0,0
2022-03-17 09:00:00,0,0,1,4,8,10,13,8,7,4,5,0,3,6,8,4,8,5,9,5,5,7,6,8,7,6,4,5,8,10,11,16,15,12,13,17,19,23,19,16,15,15,18,15,15,14,9,7,1,8,6,5,0,4,3,1,0,1,0,4,6,14,16,15,10,12,12,15,15,14,15,15,12,14,11,11,11,6,5,6,3,3,2,2,3,2,0,3,5,1,0,0,0,0,0,0,0
2022-03-17 10:00:00,0,1,1,0,4,6,5,2,1,1,2,0,4,7,9,0,6,8,5,9,8,8,8,10,11,8,8,0,6,9,11,9,0,8,9,10,11,9,15,11,10,6,3,0,0,0,1,1,0,3,2,3,0,2,3,5,6,3,6,4,6,8,10,9,8,9,11,11,11,10,9,10,7,5,5,8,5,0,4,4,2,0,4,1,2,2,3,2,1,1,0,0,2,1,0,0,0
2022-03-17 11:00:00,0,0,0,0,1,0,0,1,0,2,0,1,2,6,9,7,8,9,8,9,9,9,9,11,0,9,8,7,8,12,4,11,2,7,9,8,6,5,6,5,3,2,4,3,3,2,1,1,0,4,10,9,10,6,7,7,9,7,15,13,10,10,9,8,6,5,9,5,6,5,5,4,3,6,4,3,5,2,0,2,1,3,0,2,2,2,1,0,0,0,0,0,0,2,1,0,0
2022-03-17 12:00:00,1,2,4,5,4,5,4,2,2,0,0,0,1,3,4,12,0,0,4,6,9,8,8,8,0,7,7,3,8,2,4,6,0,6,6,6,8,9,11,7,3,7,5,0,4,2,0,0,2,4,3,4,2,2,3,0,3,0,4,4,11,10,13,10,9,9,7,12,7,11,10,9,7,9,10,6,11,10,2,6,5,3,2,3,4,4,2,1,0,0,0,0,1,0,0,0,0
2022-03-17 13:00:00,0,0,1,0,1,2,2,1,1,1,0,2,4,4,6,7,9,6,8,12,12,14,13,12,9,11,9,7,8,13,14,15,15,16,20,25,26,29,23,16,15,12,13,13,14,12,9,5,1,4,7,5,6,4,5,3,6,0,5,5,7,9,13,0,15,16,15,16,18,19,20,23,22,20,18,19,13,11,8,6,5,4,3,1,1,0,1,0,0,1,2,0,0,1,0,0,0
2022-03-17 14:00:00,2,1,2,4,5,7,4,3,0,2,6,8,3,2,7,8,7,8,9,10,11,8,13,12,12,12,11,8,9,9,8,12,11,14,18,20,15,17,14,13,12,9,9,9,0,8,6,3,1,4,3,3,4,5,6,7,8,12,17,16,17,22,21,19,14,7,11,10,8,13,13,10,11,10,7,5,5,0,4,4,3,1,3,0,1,1,0,0,2,0,4,0,0,2,0,0,0
2022-03-17 15:00:00,1,0,1,1,2,5,4,9,4,3,2,4,6,7,11,16,18,0,12,15,18,28,26,24,23,20,18,17,14,15,13,14,13,13,16,16,16,12,11,8,7,4,0,3,4,3,1,0,4,7,9,10,3,9,10,10,11,14,16,15,15,18,17,18,29,14,9,9,4,4,5,5,6,6,6,12,7,6,2,5,3,1,4,3,2,1,0,0,3,1,1,0,0,0,0,0,0
2022-03-17 16:00:00,1,0,0,3,4,3,5,4,2,3,4,4,12,18,21,25,28,14,29,30,32,36,32,29,28,23,24,22,18,25,27,25,24,23,20,19,17,14,10,6,9,7,9,8,6,5,5,1,0,4,6,7,8,9,0,11,10,10,12,10,11,12,15,14,13,19,9,9,10,9,11,10,11,13,13,12,14,14,12,13,11,12,11,11,9,8,7,5,5,3,2,2,1,0,0,0,0
2022-03-17 17:00:00,0,3,3,5,8,9,8,6,3,2,2,3,7,9,10,9,13,14,17,15,19,19,24,28,27,25,25,20,16,11,7,6,6,13,11,12,8,11,9,10,8,7,6,5,8,8,7,4,2,4,7,9,10,11,13,11,9,10,18,15,13,15,15,13,17,20,17,16,19,16,18,19,15,14,8,7,9,10,9,6,3,4,4,4,5,3,3,1,4,1,1,0,0,0,0,0,0
2022-03-17 18:00:00,3,0,5,9,10,0,0,12,8,9,8,5,6,5,8,11,22,23,23,22,21,22,20,20,18,18,18,17,14,13,15,14,13,22,21,17,12,7,5,4,4,4,3,1,1,0,2,1,4,9,13,13,15,18,22,10,14,19,24,22,15,13,12,14,15,15,13,12,13,14,17,19,17,18,17,16,17,15,13,22,15,10,5,7,10,8,6,3,1,6,4,2,1,0,1,0,0
2022-03-17 19:00:00,0,0,0,1,3,4,4,4,1,2,3,3,3,3,6,8,11,13,14,14,16,19,21,13,20,18,21,19,16,19,15,14,12,31,34,23,13,11,10,10,7,9,7,6,0,5,4,2,1,7,9,14,16,16,18,14,20,20,29,26,16,15,14,8,22,18,12,9,8,9,4,8,5,7,8,8,7,3,0,9,5,8,5,6,2,5,1,1,3,4,4,3,1,0,0,0,0
2022-03-17 20:00:00,0,0,1,0,0,1,2,1,3,9,7,2,6,0,5,6,6,4,4,13,7,14,15,9,16,13,13,12,7,9,8,10,8,11,10,5,3,1,4,5,0,4,2,1,0,0,0,1,0,12,14,12,13,14,13,12,15,14,14,14,12,11,10,6,17,14,7,4,0,6,7,0,6,6,7,6,5,2,0,6,1,2,2,0,0,2,0,1,2,0,2,2,2,0,0,0,0
2022-03-17 21:00:00,0,0,0,0,2,0,0,3,3,4,1,3,2,3,2,2,7,8,0,13,12,11,6,12,11,10,14,13,11,7,7,6,0,15,14,13,8,7,6,5,0,5,6,5,4,2,1,0,0,11,12,13,12,12,10,9,13,6,19,11,9,7,8,9,10,8,7,5,3,5,6,0,4,5,6,0,8,7,0,11,5,4,2,0,1,0,3,1,4,3,3,0,2,1,0,0,0
2022-03-17 22:00:00,0,0,0,1,0,0,0,0,0,3,11,0,0,7,2,3,7,6,6,12,20,28,27,29,28,28,20,19,17,12,6,10,8,13,6,9,5,2,2,0,3,0,6,4,3,0,1,1,3,10,12,11,0,11,11,12,12,11,16,16,12,8,13,11,11,6,5,4,2,5,7,3,6,7,8,7,10,6,0,11,6,3,3,2,0,1,0,0,3,3,1,2,0,1,0,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,4,0,0,5,5,4,0,12,0,10,13,0,14,0,10,17,18,15,0,13,11,10,8,0,8,6,4,4,1,1,2,2,0,1,2,0,2,0,0,1,4,4,3,5,0,0,4,4,4,5,4,2,3,2,0,15,12,5,6,4,4,2,5,7,9,6,5,8,4,5,7,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
