Unnamed: 0,1_영인운수차고지,2_대한항공.메이필드호텔,3_강서면허시험장.메이필드호텔,4_마곡수명산파크7단지,5_마곡수명산파크5단지6단지,6_마곡수명산파크2단지,7_마곡엠밸리15단지아파트,8_마곡동로사거리,9_발산역,10_등촌3동천주교회,11_등촌3동주공10단지아파트,12_서울서진학교,13_가양동천주교영등포공업고등학교,14_가양2단지성지아파트.동양고등학교,15_가양한강타운아파트,16_양천향교입구,17_양천향교역,18_서울강서우체국,19_서울호서전문학교.등촌주공3단지아파트,20_발산역2번출구,21_발산역.우장산힐스테이트,22_명덕고등학교.서울스타병원,23_우장산역,24_화곡중고등학교,25_대원시장,26_화곡역,27_화곡역.현대주유소,28_신월초등학교,29_가로공원.나누리병원,30_화곡중앙골목시장,31_화곡대림아파트,32_화곡동백구사,33_다운어린이공원.치유하는교회,34_까치산역4번출구,35_화곡8동주민센터.까치산시장,36_서울신정초등학교,37_화곡2동주민센터,38_성석교회,39_목동사거리,40_목동역.홍익병원,41_목동7단지,42_목동대학학원,43_오목교역.동신한방병원,44_관악고등학교,45_양평신동아아파트,46_교보앞,47_당산동진로아파트,48_김안과병원,49_영등포시장로터리방면,50_경방타임스퀘어.신세계백화점,51_김안과병원,52_당산동진로아파트,53_양남동로타리,54_양평1동주민센터,55_관악고등학교,56_오목교역.동신한방병원,57_목동대학학원,58_목동7단지.종로학원,59_목동역.홍익병원,60_홍익병원목동관,61_화곡동남부시장,62_화곡2동주민센터,63_서울신정초등학교,64_화곡8동주민센터,65_까치산역2번출구,66_화곡동백구사,67_화곡동대림아파트.화곡중앙시장,68_가로공원.나누리병원,69_신월초등학교,70_화곡역,71_화곡역1번출구,72_대원시장,73_화곡중고등학교,74_우장산역,75_명덕고등학교.서울스타병원,76_발산역.우장산힐스테이트,77_발산역3번출구,78_서울호서전문학교.등촌주공3단지아파트,79_서울강서우체국,80_양천향교역.휴먼빌아파트,81_가양한강타운아파트,82_가양2단지성지아파트.동양고등학교,83_한보구암마을아파트,84_강서한강자이아파트,85_등촌3동대림아파트,86_등촌3동천주교회,87_등촌주공5단지아파트,88_발산역4번출구,89_발산역9번출구,90_마곡동로사거리,91_마곡엠밸리14단지아파트,92_마곡수명산파크2단지,93_마곡수명산파크3단지4단지,94_마곡수명산파크7단지,95_강서면허시험장.메이필드호텔,96_외발산신광명마을,97_영인운수차고지
2022-03-28 18:00:00,1,1,3,3,7,8,7,10,9,6,5,9,10,12,17,19,28,31,28,25,28,25,26,27,25,20,20,20,18,16,14,0,15,28,22,16,11,8,12,11,9,8,8,5,7,8,7,5,3,15,20,21,24,21,20,20,22,22,31,22,25,28,27,19,41,28,10,9,11,14,16,17,19,16,15,14,11,7,7,9,5,2,4,6,5,8,7,5,7,5,5,3,2,2,1,0,0
2022-03-28 19:00:00,0,1,2,2,3,4,5,2,0,4,4,5,3,3,4,0,6,7,6,9,10,14,14,19,19,13,11,10,9,10,11,12,10,15,30,25,16,11,13,11,10,0,11,6,1,5,4,3,3,7,10,9,11,11,12,13,14,16,29,19,12,13,15,15,24,17,10,8,9,12,8,6,12,16,14,11,9,7,5,6,4,3,4,3,4,5,4,2,5,7,9,8,6,3,0,0,0
2022-03-28 20:00:00,0,0,1,1,0,2,3,2,2,3,2,0,1,2,5,7,2,4,7,14,12,16,5,7,11,9,8,5,6,6,8,8,8,11,12,9,6,8,7,6,1,5,4,3,0,0,0,2,1,9,9,11,12,0,3,11,15,16,24,22,17,17,18,17,16,16,7,5,4,5,3,3,4,5,8,8,10,0,9,10,5,2,3,2,2,1,0,3,6,4,3,1,1,0,0,0,0
2022-03-28 21:00:00,0,0,0,0,0,1,0,2,3,2,3,0,7,8,7,9,4,0,0,14,11,6,17,11,11,15,13,12,9,10,9,0,0,9,12,8,7,10,7,7,0,0,5,5,0,3,0,1,0,15,17,7,0,14,13,12,14,2,16,17,11,6,11,11,10,6,7,3,2,6,8,3,6,7,6,9,8,8,7,5,4,2,1,0,0,3,2,2,2,4,2,1,1,0,0,0,0
2022-03-28 22:00:00,0,0,0,0,0,1,0,1,0,4,7,0,6,4,5,5,2,0,8,5,10,16,18,21,22,20,17,16,13,8,7,8,7,10,9,8,5,2,0,2,0,1,0,1,0,0,1,0,1,6,8,9,9,8,6,5,7,7,12,11,10,9,9,8,13,6,5,4,0,4,5,7,8,7,8,8,11,12,11,10,6,5,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,4,0,0,0,7,5,0,8,0,4,9,8,10,9,10,0,11,11,8,0,7,4,0,6,6,0,5,3,2,4,6,6,9,6,3,3,1,2,1,4,5,5,4,7,3,11,5,8,7,9,7,6,7,7,4,15,13,7,6,4,6,0,0,3,5,2,6,5,4,0,4,2,3,1,3,2,1,0,0,1,2,0,1,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,1,2,2,1,1,0,0,2,0,0,4,5,5,0,0,5,4,7,9,10,8,8,7,6,7,6,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,3,3,4,3,2,1,0,0,1,0,1,6,7,1,0,8,2,2,9,8,8,7,6,6,0,6,7,7,8,6,8,7,7,6,11,7,9,7,5,4,4,0,3,2,1,1,2,2,3,2,0,0,0,0,0,0,0,2,3,4,2,3,5,6,7,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,0,2,2,2,2,1,1,0,0,0,1,3,4,3,0,4,3,2,0,3,2,3,0,2,2,3,2,8,10,14,12,3,3,4,5,6,4,2,2,0,3,1,3,1,0,1,0,1,0,3,0,0,0,0,2,0,4,2,9,15,13,8,9,7,9,11,13,15,15,3,6,13,11,10,6,5,4,4,1,2,2,1,3,0,0,2,1,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,0,0,0,2,5,11,12,9,9,9,6,3,6,7,13,12,18,21,19,11,12,5,3,4,4,5,4,5,6,25,32,45,34,14,11,14,16,25,25,16,15,7,15,13,13,11,6,2,2,7,10,7,1,8,4,2,3,5,7,2,15,32,40,26,13,17,30,35,25,30,31,29,25,29,23,23,23,21,20,19,21,15,8,0,5,5,4,3,2,1,0,4,5,4,1,0,0
2022-03-29 08:00:00,0,0,1,5,9,12,13,8,7,7,1,5,4,8,11,12,12,14,10,7,10,10,7,8,5,6,5,7,7,16,12,17,33,14,13,14,16,23,28,22,11,20,17,18,16,13,9,4,1,13,17,16,11,11,11,10,9,7,8,7,10,16,24,38,11,15,23,28,28,33,31,34,31,32,34,37,31,22,15,11,9,10,6,4,6,7,6,5,13,6,5,4,5,2,1,0,0
2022-03-29 09:00:00,0,0,2,5,6,8,10,6,4,2,3,1,2,6,6,7,12,13,13,12,11,13,12,14,13,12,10,4,11,12,11,18,16,11,13,13,15,17,18,14,13,12,12,11,9,8,6,3,1,14,14,12,8,7,5,4,3,5,6,4,6,13,14,14,9,9,14,16,16,16,13,17,16,14,13,13,9,5,0,4,2,0,0,2,2,0,2,1,4,1,2,0,1,0,0,0,0
2022-03-29 10:00:00,0,0,1,2,6,1,7,2,1,1,1,1,0,4,4,3,0,0,2,2,3,7,8,8,6,8,9,0,6,6,6,8,7,6,7,7,8,9,8,6,9,6,6,3,7,3,2,2,0,5,6,7,6,7,8,7,6,0,6,4,8,7,8,9,10,8,7,10,11,8,7,7,7,4,5,5,3,3,0,1,0,0,2,3,0,4,0,3,3,2,2,1,1,0,0,0,0
2022-03-29 11:00:00,0,0,0,0,1,3,2,2,1,3,0,2,1,1,5,4,5,0,3,9,7,6,8,11,13,13,15,10,13,9,9,0,9,9,9,8,8,6,5,3,2,1,3,1,2,1,0,0,1,2,4,3,2,5,0,5,0,4,5,7,11,12,16,18,10,9,6,10,4,13,12,12,14,15,13,8,11,7,6,6,4,2,2,2,3,1,0,2,2,1,1,1,0,0,2,0,0
2022-03-29 12:00:00,0,0,0,1,3,0,4,3,0,2,0,1,0,1,3,2,4,0,6,5,6,5,5,7,6,5,3,4,6,8,9,12,11,8,9,10,8,9,6,5,4,4,3,2,0,0,0,1,1,6,9,9,8,0,4,5,4,3,3,4,6,7,6,8,10,7,13,14,9,15,15,14,13,14,12,11,13,7,11,5,3,4,0,4,3,1,2,1,2,1,0,0,1,0,0,0,0
2022-03-29 13:00:00,0,0,2,3,4,6,5,4,2,3,0,0,2,6,9,10,5,9,8,9,10,12,10,11,11,11,11,10,9,10,9,10,9,8,8,11,12,12,13,14,12,11,10,9,8,6,1,5,4,5,5,0,6,0,4,7,9,8,8,8,14,18,19,15,13,10,17,16,16,13,11,8,9,9,11,11,8,6,7,4,3,1,1,0,3,5,4,3,3,1,2,0,0,0,0,0,0
2022-03-29 14:00:00,0,0,1,3,4,5,3,4,3,1,8,0,10,8,9,11,9,0,11,21,21,20,21,19,20,19,19,10,21,17,14,14,8,15,14,14,12,11,7,3,6,5,4,2,3,5,0,2,0,5,6,8,9,7,6,11,8,12,13,10,12,16,9,15,13,12,14,12,13,14,12,10,7,7,7,5,5,0,4,1,6,0,5,5,4,2,1,0,1,0,2,0,0,0,0,0,0
2022-03-29 15:00:00,0,0,0,0,1,1,3,2,2,3,4,0,4,6,6,3,15,18,18,16,19,21,22,26,25,18,26,26,21,18,17,17,13,14,11,12,9,10,10,7,8,7,10,9,8,6,4,3,3,9,12,0,11,6,12,12,13,17,18,16,11,11,13,12,14,14,11,8,0,14,9,13,12,13,10,9,7,6,5,3,5,4,8,8,7,4,2,2,3,0,2,0,0,0,1,0,0
2022-03-29 16:00:00,1,0,0,1,2,2,3,4,4,3,7,6,13,25,28,27,32,32,34,29,33,33,31,34,33,25,26,27,24,26,22,16,18,20,19,16,15,16,15,13,12,10,10,8,8,7,4,2,2,9,12,11,10,11,13,14,16,18,26,20,15,7,12,11,12,11,18,18,20,20,21,20,16,15,15,9,12,14,0,9,8,7,6,8,9,9,7,4,4,4,4,3,1,2,0,0,0
2022-03-29 17:00:00,0,2,3,4,5,5,6,1,2,3,4,4,4,5,5,6,14,16,13,13,13,19,17,17,14,16,17,16,14,20,21,24,22,17,23,15,15,14,12,8,6,4,3,5,8,8,4,4,2,6,9,13,14,16,16,17,21,19,25,22,18,14,17,18,24,16,11,13,11,9,12,10,10,10,9,14,10,11,8,9,7,4,6,7,7,8,4,3,4,3,4,3,1,0,0,0,0
2022-03-29 18:00:00,2,0,3,0,2,4,3,7,7,6,5,3,13,16,17,23,33,35,34,40,40,42,45,43,42,36,38,36,27,19,16,18,14,21,22,20,10,7,8,12,10,13,12,13,17,15,8,4,5,15,19,22,13,23,24,24,24,23,50,44,16,17,16,16,26,16,11,8,7,5,8,8,5,10,9,7,10,11,7,5,4,3,5,15,20,21,15,6,7,6,5,2,0,0,0,0,0
2022-03-29 19:00:00,0,0,0,1,2,0,3,3,2,3,3,1,3,4,5,5,5,8,6,11,14,15,18,20,18,17,18,17,20,15,13,14,8,16,15,13,12,13,9,5,3,2,7,7,0,6,3,2,1,7,9,7,8,4,10,5,15,15,19,39,24,17,18,19,26,23,12,11,13,8,9,0,7,9,10,12,7,0,0,8,4,2,4,0,3,3,1,3,4,0,2,1,3,2,1,0,0
2022-03-29 20:00:00,0,1,2,1,0,2,0,2,1,2,0,0,3,0,4,6,8,5,10,16,17,19,17,17,17,4,18,10,15,12,10,7,0,11,10,9,7,8,0,2,6,9,7,6,6,5,4,1,1,19,22,27,28,28,26,27,28,26,29,24,18,15,10,11,25,18,12,9,3,5,6,7,5,5,5,10,16,14,1,7,3,0,0,1,1,2,1,1,3,2,1,2,0,3,0,0,0
2022-03-29 21:00:00,0,0,2,0,1,0,1,3,4,3,2,4,3,4,7,1,9,6,11,9,17,19,15,16,13,12,10,9,7,8,0,3,4,10,11,6,3,1,2,1,0,0,3,2,0,0,0,1,0,9,14,3,15,15,16,9,15,15,20,16,14,11,11,11,14,10,6,5,3,5,6,6,4,6,5,5,8,9,1,5,3,1,0,0,1,2,2,0,3,3,6,5,3,2,0,0,0
2022-03-29 22:00:00,0,0,0,0,1,2,1,2,3,3,2,2,1,3,4,5,6,5,4,11,12,14,15,18,19,16,15,13,10,9,8,7,0,8,6,5,3,3,1,2,1,2,7,6,0,5,1,0,1,5,7,6,8,6,7,9,10,11,12,11,8,8,6,5,18,8,5,6,5,3,3,4,0,6,9,12,13,9,12,11,5,2,3,2,1,2,0,3,4,2,3,1,2,0,1,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,4,2,0,0,3,2,0,3,4,4,6,6,0,0,8,7,8,9,9,7,5,4,4,0,9,10,4,7,4,1,0,0,2,3,2,0,1,0,0,0,5,2,7,2,8,7,9,14,12,19,18,11,9,10,3,18,15,7,4,3,7,4,6,1,6,6,5,10,5,9,12,6,2,1,2,0,3,2,1,3,2,2,1,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,1,2,2,1,1,0,0,2,0,0,4,6,5,3,0,7,6,10,11,0,9,0,6,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,0,0,1,2,2,0,1,0,1,0,1,0,3,2,4,3,5,6,5,5,6,4,7,8,7,5,4,2,9,11,13,4,6,6,5,5,7,7,6,4,5,1,4,0,3,3,1,0,0,1,0,0,0,0,1,0,0,0,2,6,4,5,4,2,0,4,0,0,6,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,0,0,1,1,2,0,1,0,1,0,0,0,2,2,4,5,2,4,5,3,0,0,0,0,2,3,2,4,6,10,10,6,4,4,7,10,16,12,5,0,0,6,5,4,1,2,0,0,2,4,3,2,0,3,2,3,0,4,0,5,7,9,10,6,5,8,12,12,12,0,0,0,0,0,5,3,4,1,1,0,1,1,0,3,4,3,2,2,0,0,0,1,1,0,0,0
2022-03-30 07:00:00,0,1,0,4,7,11,9,5,8,10,8,0,5,9,17,16,18,19,18,16,8,10,6,13,12,6,11,5,0,9,12,15,0,11,10,12,11,20,20,15,16,4,17,14,13,13,11,5,0,5,7,6,3,5,3,2,0,0,3,5,22,37,47,36,24,10,18,26,26,31,25,29,26,23,19,17,22,21,15,22,21,15,4,5,3,4,1,2,3,3,3,4,1,0,1,0,0
2022-03-30 08:00:00,0,1,0,5,9,12,14,9,8,4,6,4,2,6,11,12,15,14,9,9,10,11,11,11,13,12,15,15,12,24,36,49,43,16,19,16,19,27,30,21,20,17,16,16,13,9,7,4,2,8,7,3,0,0,4,3,2,5,7,2,11,19,23,20,12,15,22,34,33,26,29,33,32,30,29,26,21,16,16,8,5,15,4,3,4,4,3,4,11,3,3,2,2,0,1,1,0
2022-03-30 09:00:00,0,0,2,5,7,8,8,5,3,1,2,3,1,4,3,4,8,3,3,0,9,10,9,11,11,8,8,9,9,11,14,21,16,13,12,10,9,12,12,11,9,8,10,7,8,6,4,2,1,4,5,3,4,3,4,3,2,0,5,1,7,12,13,6,10,9,13,19,18,20,20,21,18,17,15,13,9,6,2,4,6,5,3,4,2,2,1,0,2,0,0,0,1,0,0,0,0
2022-03-30 10:00:00,1,0,0,2,3,4,4,4,3,3,1,0,1,4,4,2,5,4,5,6,7,6,6,8,7,7,5,0,4,5,4,6,0,7,6,9,8,12,12,12,11,11,12,11,11,9,8,7,3,2,2,1,3,2,2,1,1,2,6,1,6,9,10,7,6,9,12,14,15,13,17,13,12,12,11,10,8,9,0,4,3,0,2,2,3,1,2,2,2,1,0,0,0,0,0,0,0
2022-03-30 11:00:00,0,0,2,1,3,2,3,1,3,1,0,1,0,2,5,3,6,0,4,7,8,8,11,10,10,11,11,10,9,10,12,12,11,7,0,0,5,6,5,3,2,3,4,4,0,1,0,2,0,8,3,4,4,2,1,2,0,3,3,4,7,7,9,7,8,6,7,8,9,9,11,12,3,6,7,5,5,5,4,4,2,3,2,0,3,1,1,1,2,2,0,1,0,0,0,0,0
2022-03-30 12:00:00,0,1,0,2,2,5,5,3,2,0,0,3,2,7,6,4,5,6,10,14,7,13,12,13,14,11,7,5,8,7,10,7,0,8,7,8,9,10,11,9,5,7,9,7,5,0,2,1,0,5,9,9,8,0,9,7,8,7,11,11,14,11,17,15,9,10,10,9,9,9,8,2,11,12,13,14,8,7,6,5,5,3,2,0,0,1,2,1,1,1,2,0,3,2,0,0,0
2022-03-30 13:00:00,0,0,1,2,8,0,0,4,3,3,0,0,0,4,6,10,14,4,10,11,13,17,18,17,16,15,17,16,17,15,16,15,12,9,8,7,10,12,9,7,6,2,0,7,6,5,3,2,0,8,11,12,10,9,9,11,13,17,15,13,14,16,17,16,15,13,14,15,0,17,20,18,22,12,18,13,11,8,9,4,4,2,5,4,3,3,2,0,1,1,0,1,0,0,0,0,0
2022-03-30 14:00:00,0,0,0,1,4,6,7,6,3,1,5,4,7,12,15,14,14,13,15,15,12,11,16,18,16,16,18,17,12,11,10,7,0,11,11,11,10,8,5,6,6,7,5,6,3,6,6,2,0,4,8,3,6,10,9,8,10,12,14,12,13,16,16,11,17,13,8,9,0,11,13,0,12,11,10,8,7,6,5,3,4,4,4,5,4,3,3,2,3,4,3,2,1,0,0,0,0
2022-03-30 15:00:00,0,0,2,3,3,4,3,5,4,2,1,2,22,30,31,32,33,21,32,34,37,36,38,25,37,35,30,28,22,19,19,19,17,10,11,10,11,9,6,4,5,4,3,0,3,5,5,4,3,3,7,8,10,12,12,10,14,17,19,20,16,19,15,18,18,14,15,17,17,20,25,14,19,17,18,15,16,5,5,3,5,6,10,11,12,9,5,3,3,0,1,0,1,0,0,0,0
2022-03-30 16:00:00,0,0,1,2,4,0,1,2,2,4,5,0,8,7,10,10,12,0,11,14,16,19,19,20,14,19,18,16,14,15,16,19,17,13,14,12,9,6,11,9,6,5,6,5,4,6,3,1,1,6,8,8,9,11,15,14,16,17,15,17,16,16,14,13,17,17,12,14,13,13,13,12,5,12,8,6,5,15,14,11,9,5,6,6,8,7,4,1,5,4,5,4,0,0,1,0,0
2022-03-30 17:00:00,0,2,3,3,4,3,5,4,3,4,2,2,4,7,12,13,15,15,16,21,25,27,27,30,29,26,24,23,18,14,15,14,10,22,12,12,14,15,20,18,15,11,9,5,2,0,2,1,0,9,11,12,12,13,14,13,11,16,26,23,14,7,10,14,22,20,13,12,12,12,12,11,9,9,7,6,8,7,6,6,4,1,0,3,2,2,2,1,3,2,4,1,0,0,0,0,0
2022-03-30 18:00:00,0,1,2,1,4,6,4,5,3,5,5,5,5,8,9,11,16,17,16,19,20,21,20,17,15,14,19,19,16,12,13,13,14,34,32,25,18,12,8,7,5,6,10,7,9,10,6,4,5,9,10,11,14,17,18,16,20,23,34,28,20,19,20,16,30,24,10,9,10,11,10,8,6,11,9,10,11,0,10,17,10,5,8,9,12,14,13,8,9,8,8,6,1,1,0,0,0
2022-03-30 19:00:00,1,1,0,3,4,0,3,4,3,4,3,2,2,5,8,7,17,0,4,23,23,19,22,29,28,23,21,22,17,13,13,12,11,21,21,16,12,8,11,11,8,12,9,7,7,3,3,2,1,13,16,16,7,16,17,16,19,26,24,20,15,15,14,14,19,18,11,9,11,8,9,8,6,7,7,5,5,4,5,7,3,1,1,2,2,4,4,5,7,3,7,3,2,0,0,0,0
2022-03-30 20:00:00,0,0,1,2,0,1,1,3,0,4,0,4,4,3,8,5,11,0,13,18,16,15,14,13,12,7,11,10,8,6,6,0,5,7,9,9,9,7,5,5,3,5,4,4,3,4,2,4,1,6,10,12,12,11,13,12,12,13,11,11,8,7,9,5,17,15,13,13,5,11,6,10,8,9,8,7,8,7,5,5,3,2,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0
2022-03-30 21:00:00,0,1,0,0,1,1,3,4,4,4,2,4,5,3,6,5,10,9,7,11,15,13,13,16,15,14,13,12,11,7,7,4,0,12,8,9,7,4,3,3,0,4,3,4,3,2,1,1,0,14,16,0,6,18,10,17,20,21,22,17,10,10,11,5,16,15,8,6,2,9,8,7,3,3,1,3,1,0,5,8,3,0,0,0,1,1,3,2,4,0,4,4,3,0,1,0,0
2022-03-30 22:00:00,0,0,0,0,0,0,0,0,0,3,5,0,4,1,2,4,6,5,4,4,6,10,6,13,12,10,11,4,10,11,11,10,9,18,17,12,3,4,2,1,0,4,5,4,2,0,1,0,1,10,12,4,10,11,12,11,14,13,17,14,13,11,7,8,17,16,9,8,7,7,4,6,5,8,15,19,21,20,0,18,10,8,4,3,1,2,1,3,4,3,2,1,0,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,5,0,1,5,10,11,10,11,8,0,12,10,11,9,8,7,6,10,8,6,5,2,2,0,0,1,0,2,4,2,0,2,2,6,8,9,6,4,0,4,12,15,22,19,13,8,7,6,17,14,5,3,0,4,4,3,2,3,3,3,4,3,3,5,3,1,0,0,2,1,0,0,4,3,2,2,0,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,1,3,4,2,2,0,1,2,0,1,4,5,6,0,5,6,7,9,10,11,0,9,8,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,0,1,2,0,1,1,0,0,0,1,0,3,3,0,7,1,4,13,5,14,16,5,15,11,8,0,6,8,10,7,7,6,6,7,8,10,13,9,8,7,5,5,3,4,2,0,1,1,2,0,1,0,0,3,3,2,0,0,4,6,7,0,5,6,6,5,4,3,2,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,0,2,5,0,0,1,0,0,1,0,1,3,5,2,2,0,1,3,0,1,0,4,4,1,3,4,5,9,9,11,10,6,3,9,10,13,10,6,0,5,4,0,4,1,3,0,0,1,2,3,0,2,4,3,4,3,4,0,11,16,18,18,10,10,3,10,6,9,7,9,6,5,7,6,1,4,0,3,2,2,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0
2022-03-31 07:00:00,0,8,0,5,10,15,13,11,10,10,7,6,5,7,6,8,10,0,9,9,9,9,10,9,6,5,5,4,4,9,17,25,23,13,14,16,13,23,31,22,20,17,18,6,12,4,3,0,0,5,7,5,3,4,5,3,0,5,7,9,24,33,40,18,11,14,23,27,30,33,10,31,29,27,22,23,21,19,17,17,18,14,4,5,3,3,4,1,3,2,3,1,2,3,0,0,0
2022-03-31 08:00:00,0,1,0,6,15,17,15,9,15,8,7,3,4,8,10,11,9,10,9,7,7,8,9,12,11,11,12,13,12,44,59,65,60,24,23,25,27,31,49,26,24,22,23,20,18,14,9,3,1,22,24,22,19,11,13,10,4,4,7,6,11,17,19,33,14,14,18,23,25,25,29,30,30,33,32,34,35,24,16,11,9,8,6,6,6,5,3,4,8,2,2,0,0,1,0,0,0
