Unnamed: 0,1_영인운수차고지,2_대한항공.메이필드호텔,3_강서면허시험장.메이필드호텔,4_마곡수명산파크7단지,5_마곡수명산파크5단지6단지,6_마곡수명산파크2단지,7_마곡엠밸리15단지아파트,8_마곡동로사거리,9_발산역,10_등촌3동천주교회,11_등촌3동주공10단지아파트,12_서울서진학교,13_가양동천주교영등포공업고등학교,14_가양2단지성지아파트.동양고등학교,15_가양한강타운아파트,16_양천향교입구,17_양천향교역,18_서울강서우체국,19_서울호서전문학교.등촌주공3단지아파트,20_발산역2번출구,21_발산역.우장산힐스테이트,22_명덕고등학교.서울스타병원,23_우장산역,24_화곡중고등학교,25_대원시장,26_화곡역,27_화곡역.현대주유소,28_신월초등학교,29_가로공원.나누리병원,30_화곡중앙골목시장,31_화곡대림아파트,32_화곡동백구사,33_다운어린이공원.치유하는교회,34_까치산역4번출구,35_화곡8동주민센터.까치산시장,36_서울신정초등학교,37_화곡2동주민센터,38_성석교회,39_목동사거리,40_목동역.홍익병원,41_목동7단지,42_목동대학학원,43_오목교역.동신한방병원,44_관악고등학교,45_양평신동아아파트,46_교보앞,47_당산동진로아파트,48_김안과병원,49_영등포시장로터리방면,50_경방타임스퀘어.신세계백화점,51_김안과병원,52_당산동진로아파트,53_양남동로타리,54_양평1동주민센터,55_관악고등학교,56_오목교역.동신한방병원,57_목동대학학원,58_목동7단지.종로학원,59_목동역.홍익병원,60_홍익병원목동관,61_화곡동남부시장,62_화곡2동주민센터,63_서울신정초등학교,64_화곡8동주민센터,65_까치산역2번출구,66_화곡동백구사,67_화곡동대림아파트.화곡중앙시장,68_가로공원.나누리병원,69_신월초등학교,70_화곡역,71_화곡역1번출구,72_대원시장,73_화곡중고등학교,74_우장산역,75_명덕고등학교.서울스타병원,76_발산역.우장산힐스테이트,77_발산역3번출구,78_서울호서전문학교.등촌주공3단지아파트,79_서울강서우체국,80_양천향교역.휴먼빌아파트,81_가양한강타운아파트,82_가양2단지성지아파트.동양고등학교,83_한보구암마을아파트,84_강서한강자이아파트,85_등촌3동대림아파트,86_등촌3동천주교회,87_등촌주공5단지아파트,88_발산역4번출구,89_발산역9번출구,90_마곡동로사거리,91_마곡엠밸리14단지아파트,92_마곡수명산파크2단지,93_마곡수명산파크3단지4단지,94_마곡수명산파크7단지,95_강서면허시험장.메이필드호텔,96_외발산신광명마을,97_영인운수차고지
2022-04-05 15:00:00,0,0,0,1,2,3,5,4,1,2,0,3,2,5,6,16,12,13,12,16,16,28,25,25,21,14,20,18,11,12,15,16,15,16,11,9,7,5,10,7,6,5,3,6,5,4,2,0,0,3,4,10,11,12,12,12,13,14,19,16,18,19,25,26,17,15,9,8,7,7,7,3,6,6,7,8,6,5,0,3,4,3,4,3,3,4,3,2,3,1,0,0,0,0,0,0,0
2022-04-05 16:00:00,0,1,0,2,2,0,2,2,0,2,1,2,10,14,17,16,18,16,19,22,24,26,26,29,25,24,29,27,28,27,24,24,22,26,23,21,20,17,18,15,14,8,7,7,6,7,6,3,3,6,10,7,12,6,12,14,18,16,21,21,10,12,13,13,14,11,5,4,6,7,11,12,10,10,9,0,12,0,12,11,6,8,10,9,8,6,7,8,3,10,6,5,1,3,0,0,0
2022-04-05 17:00:00,1,1,3,6,6,4,5,4,5,6,3,0,8,10,11,13,17,20,19,17,17,22,24,24,25,23,21,22,21,17,18,19,20,15,17,14,11,17,19,11,10,8,10,4,8,7,6,3,2,8,12,14,17,19,20,19,15,14,24,23,22,25,26,26,43,32,18,15,12,8,11,12,12,9,8,6,10,7,8,6,3,4,5,6,4,6,6,4,5,0,4,1,0,0,0,0,0
2022-04-05 18:00:00,0,1,5,6,10,11,12,12,10,7,9,10,19,26,33,36,41,27,38,35,42,43,43,44,39,36,36,23,33,26,24,23,23,30,30,26,20,18,16,13,10,17,21,18,17,8,10,7,7,26,30,32,36,36,34,31,32,31,35,32,25,27,19,27,24,17,12,11,0,9,13,15,13,19,17,17,20,16,15,19,10,3,2,5,7,8,8,5,6,6,6,3,2,2,0,0,0
2022-04-05 19:00:00,0,1,0,2,0,0,5,5,4,5,6,5,5,4,4,7,9,5,10,18,16,19,20,22,19,29,23,22,21,18,13,10,9,29,32,24,16,14,13,8,5,4,4,3,0,2,3,2,0,10,13,0,9,12,14,11,19,9,22,19,13,11,10,9,25,22,16,13,13,15,15,16,14,12,10,9,8,7,7,6,6,3,5,3,2,3,0,3,6,0,4,3,2,0,0,0,0
2022-04-05 20:00:00,0,0,0,0,1,1,1,3,0,1,4,3,3,0,4,5,3,7,10,15,15,19,21,25,9,25,25,21,13,10,9,9,7,9,9,8,6,4,3,1,3,1,2,0,1,2,1,2,0,12,15,12,16,16,15,16,17,17,24,22,15,10,14,11,14,10,10,9,10,10,8,7,9,7,4,8,6,8,7,12,6,2,2,4,0,1,2,3,3,2,5,2,2,0,1,0,0
2022-04-05 21:00:00,0,0,0,1,0,2,1,1,2,3,2,1,3,4,8,4,4,5,7,10,10,3,13,15,12,11,14,13,10,11,8,8,1,12,9,7,4,2,2,1,0,0,2,1,0,0,0,0,0,3,9,10,10,8,7,9,12,15,22,19,10,12,13,8,13,10,9,9,4,10,10,9,6,7,10,12,12,3,11,11,5,4,2,0,1,0,4,2,0,5,2,3,2,0,1,0,0
2022-04-05 22:00:00,0,0,0,0,0,1,0,2,0,3,4,0,2,3,2,4,6,0,0,9,11,15,16,19,22,20,18,17,13,10,8,7,9,12,12,9,5,4,2,0,0,4,3,2,3,1,1,0,2,10,11,12,13,10,15,18,21,26,34,30,21,19,18,18,29,21,13,9,1,9,8,6,5,11,22,23,24,5,23,22,6,5,4,2,1,2,0,1,6,6,5,3,1,0,0,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,3,0,4,0,0,2,0,4,0,1,7,0,9,10,12,4,11,12,12,13,11,10,8,0,9,10,9,5,6,4,0,1,7,6,4,3,3,2,0,3,8,7,7,8,0,8,0,7,10,11,9,8,6,6,0,12,12,8,5,6,5,3,4,5,5,4,3,6,5,0,4,4,1,3,0,1,0,0,2,2,1,0,0,0,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,1,1,1,0,2,0,0,2,0,1,3,5,5,0,2,5,7,8,9,13,0,12,10,8,9,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,1,2,3,2,0,1,0,1,2,1,3,1,2,3,4,3,4,5,6,0,7,6,5,1,1,4,10,9,12,9,4,7,5,6,12,10,9,8,6,2,5,2,5,5,1,0,2,3,2,1,2,0,1,0,0,1,0,3,5,7,5,5,4,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,0,0,2,4,0,0,1,1,0,0,0,0,2,4,3,0,1,2,1,0,0,2,4,5,0,2,2,4,10,12,15,10,5,5,4,6,10,10,6,6,5,5,4,4,4,3,1,0,3,5,2,7,0,8,7,5,1,6,3,6,9,8,11,8,9,12,14,9,4,10,6,0,7,4,12,13,6,4,3,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2022-04-06 07:00:00,0,0,0,4,8,12,10,8,10,9,5,6,5,12,21,17,21,19,24,25,25,8,9,12,11,10,7,7,8,15,29,48,44,14,12,13,19,30,35,18,19,19,22,16,17,19,15,13,0,6,4,4,2,3,4,2,1,2,1,2,10,22,31,23,13,14,27,34,35,40,41,38,31,29,17,16,18,16,15,15,16,15,5,3,4,5,4,3,2,0,4,0,4,3,1,0,0
2022-04-06 08:00:00,0,0,0,4,8,9,9,6,9,5,8,3,2,7,13,10,19,21,20,13,14,18,18,22,22,22,17,18,21,22,25,29,37,21,20,21,27,32,36,31,29,30,31,28,24,18,14,5,2,11,14,14,10,7,6,6,5,5,7,9,9,14,18,17,14,18,30,40,37,36,36,38,40,38,39,37,37,30,21,15,9,9,7,3,5,3,0,4,4,3,2,1,2,1,0,0,0
2022-04-06 09:00:00,0,0,1,3,6,9,10,9,3,3,2,1,2,6,10,13,12,11,12,6,5,3,1,5,4,5,6,3,7,14,18,24,22,15,16,17,20,23,24,21,21,19,24,20,16,12,5,2,2,7,8,7,0,4,6,5,2,2,5,5,7,11,11,11,8,10,20,21,22,19,19,20,18,19,18,15,11,7,6,7,4,3,1,7,0,2,5,1,0,0,1,1,2,0,1,0,0
2022-04-06 10:00:00,0,0,2,3,3,4,1,3,2,0,1,2,4,5,4,5,3,4,2,6,0,4,7,8,8,1,5,0,7,8,10,11,10,7,5,4,5,8,8,7,6,7,6,5,3,2,1,1,0,6,7,8,6,2,4,3,3,1,1,2,6,10,11,8,10,8,11,12,14,12,13,11,14,13,9,10,9,9,8,3,4,1,2,1,1,2,0,0,2,0,0,2,0,0,1,0,0
2022-04-06 11:00:00,1,1,2,4,5,6,2,1,0,1,0,2,2,5,9,7,11,12,10,10,11,14,12,13,13,11,9,5,8,5,8,10,7,11,11,10,10,11,16,14,13,10,7,0,5,3,3,1,0,2,1,0,0,3,0,4,2,5,7,4,11,14,13,13,11,10,10,11,10,14,14,12,13,12,14,10,9,7,7,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-06 12:00:00,0,0,0,2,4,6,6,9,6,4,6,5,0,6,5,10,12,0,11,11,15,16,13,14,13,10,13,7,4,17,15,14,0,11,11,4,9,5,5,0,3,1,2,0,0,5,4,0,0,3,8,9,8,6,2,8,10,6,5,6,10,13,7,6,12,9,12,8,9,10,7,6,8,9,7,6,6,6,5,4,5,4,2,0,0,1,0,1,2,2,2,0,1,1,0,0,0
2022-04-06 13:00:00,0,0,2,3,4,2,5,3,1,3,4,2,8,9,10,9,7,0,8,14,13,16,18,17,18,18,19,9,19,21,22,23,22,14,12,4,9,8,11,7,4,4,3,3,5,5,3,2,3,11,8,12,11,12,14,14,13,3,13,10,15,16,10,18,19,16,15,14,0,11,14,12,13,13,12,11,9,8,7,6,4,3,4,4,2,3,2,0,3,2,1,1,1,2,1,0,0
2022-04-06 14:00:00,0,0,0,0,1,3,4,4,2,0,10,0,12,20,22,8,7,8,8,12,12,13,13,17,16,17,18,15,14,14,0,15,14,13,5,11,11,11,10,9,8,5,4,5,4,0,3,3,1,7,10,9,10,6,12,12,17,19,19,17,20,20,22,19,15,15,13,16,18,17,9,9,16,15,12,12,7,3,6,4,4,4,4,3,3,3,4,2,0,3,5,3,0,0,1,0,0
2022-04-06 15:00:00,1,1,3,8,9,10,8,5,3,6,8,7,19,25,32,29,30,0,33,28,27,27,26,28,29,25,22,21,20,17,13,15,13,16,17,15,13,12,13,13,9,6,8,6,3,0,4,2,1,1,4,4,3,5,6,8,7,9,10,8,7,6,8,8,10,7,12,14,16,16,17,16,13,11,13,14,14,9,0,9,9,8,11,0,11,9,7,6,6,2,5,4,3,1,0,0,0
2022-04-06 16:00:00,0,7,0,0,1,1,2,2,1,3,4,3,6,3,9,10,11,13,18,22,27,28,30,32,29,26,22,21,18,17,13,16,15,13,13,10,5,7,7,8,8,8,7,6,7,8,0,6,0,10,15,16,16,17,20,22,27,29,34,31,33,31,30,29,30,25,14,14,16,15,15,14,12,14,11,10,8,11,0,10,6,5,7,8,9,8,3,4,5,4,2,2,1,0,0,0,0
2022-04-06 17:00:00,1,0,0,8,10,0,11,7,3,4,4,3,4,4,9,11,16,13,20,20,19,22,24,23,19,19,28,26,18,11,12,11,0,9,8,9,6,5,6,4,2,5,4,5,6,7,6,3,3,7,10,12,10,14,14,16,18,21,25,23,22,23,19,17,14,11,13,12,15,21,21,19,11,11,9,7,8,7,9,8,5,3,7,7,7,5,3,2,4,5,4,0,1,0,0,0,0
2022-04-06 18:00:00,2,0,6,8,10,11,10,9,8,5,4,5,7,12,16,14,21,21,21,23,23,24,29,27,25,23,29,16,23,21,26,22,21,25,25,21,16,13,14,14,10,12,4,7,6,4,6,4,4,27,31,34,37,42,43,41,44,42,59,52,19,18,22,20,22,16,11,11,12,12,14,9,14,20,16,13,17,17,17,15,9,6,7,10,14,16,5,8,6,4,2,0,1,0,0,0,0
2022-04-06 19:00:00,0,0,0,6,8,4,6,5,4,2,1,4,5,5,6,7,18,17,16,15,15,16,16,18,17,17,22,18,15,15,15,12,11,14,12,13,7,8,7,4,9,7,8,7,8,2,2,9,7,11,13,12,13,7,12,9,10,13,25,28,29,23,20,24,27,19,9,8,5,7,4,3,5,6,6,4,6,5,1,5,3,2,2,3,2,1,0,2,4,2,2,1,0,0,0,1,0
2022-04-06 20:00:00,0,0,1,0,2,1,2,2,3,5,0,1,6,7,5,5,0,6,2,11,12,15,16,18,19,19,17,16,15,13,13,4,8,10,10,9,8,5,6,7,2,6,7,5,4,3,0,2,1,9,9,8,11,11,12,14,16,18,26,22,17,12,10,14,18,15,12,10,11,10,11,12,4,11,11,10,6,3,5,7,4,1,0,1,1,2,0,0,4,3,4,3,2,0,0,0,0
2022-04-06 21:00:00,0,1,2,1,1,2,2,3,0,3,0,2,3,1,8,1,5,11,8,15,15,16,15,16,17,16,14,13,11,6,10,6,0,14,16,14,8,4,7,6,0,6,8,6,4,3,4,2,1,10,12,13,12,12,10,13,14,12,14,11,6,6,6,6,6,5,4,1,0,5,1,6,3,4,5,3,5,4,1,3,1,0,0,1,2,2,2,1,4,5,4,2,2,1,1,0,0
2022-04-06 22:00:00,0,0,1,0,0,1,1,2,2,5,0,4,3,2,1,0,3,0,2,10,13,16,17,20,19,17,16,15,13,9,7,9,8,12,13,10,6,4,3,1,0,1,2,0,1,1,0,0,0,3,13,13,13,7,14,12,14,16,20,18,12,11,11,12,19,15,8,5,4,6,3,0,5,7,9,8,7,5,9,8,4,1,1,0,1,0,0,1,3,5,6,3,2,0,1,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,5,0,4,9,12,13,14,15,0,13,13,12,8,7,5,4,4,8,8,7,4,2,2,2,2,4,5,3,3,4,1,0,1,3,0,0,3,2,3,4,7,8,13,6,8,7,5,0,10,9,5,6,4,4,5,4,4,3,5,0,6,5,0,6,2,0,1,0,1,0,3,0,4,0,1,0,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,1,3,2,1,2,0,0,1,0,0,2,3,4,0,3,4,3,5,6,8,0,9,8,7,8,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,0,1,2,2,0,1,0,1,1,2,1,2,4,1,3,0,3,7,6,8,9,10,9,7,7,8,3,7,3,5,2,5,4,3,0,5,4,6,4,0,2,1,3,2,2,1,0,2,5,3,0,0,0,1,0,0,0,6,8,10,11,10,7,6,5,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,0,1,1,0,1,0,0,1,0,0,0,1,1,2,1,3,0,1,1,0,1,0,0,0,0,2,1,4,8,6,12,9,4,4,3,5,7,8,4,8,6,5,3,3,6,4,2,0,1,0,0,0,1,2,0,4,1,6,5,8,12,14,12,10,9,10,5,6,4,5,3,0,6,4,5,4,3,0,2,1,0,2,1,2,0,0,1,2,1,0,0,0,0,0,0,0
2022-04-07 07:00:00,0,1,0,2,4,8,9,6,7,6,6,4,3,7,9,6,11,13,12,11,9,6,5,8,6,4,3,4,5,17,25,38,31,11,11,13,15,21,23,18,15,16,18,11,10,10,8,4,1,16,15,12,9,8,6,8,6,0,2,3,14,27,34,30,11,7,12,13,16,19,19,11,19,22,19,21,28,27,26,22,22,15,9,7,4,4,5,3,2,0,5,4,3,2,1,0,0
2022-04-07 08:00:00,0,1,0,3,8,12,13,9,8,4,6,3,4,5,11,13,15,14,14,7,8,8,9,10,9,8,9,10,12,25,31,44,40,16,16,17,16,22,24,18,18,19,22,20,15,15,10,4,1,19,16,17,14,11,8,6,5,7,7,7,20,39,55,52,11,15,20,28,27,26,20,26,27,29,30,27,24,21,16,13,11,2,6,3,6,4,5,4,28,3,2,0,0,2,0,0,0
2022-04-07 09:00:00,0,0,0,2,5,3,6,4,3,1,1,2,0,5,7,7,6,4,5,6,6,8,8,9,10,9,7,4,7,14,21,24,21,14,13,18,19,20,21,20,19,18,20,18,17,12,11,6,2,7,2,6,4,3,3,2,2,4,7,8,9,15,17,17,10,12,15,17,17,17,17,18,18,17,15,14,11,7,1,5,4,3,2,2,2,1,1,1,3,2,0,1,2,0,0,0,0
2022-04-07 10:00:00,0,0,1,2,4,4,3,2,0,1,1,3,2,3,6,0,0,7,7,2,8,10,13,10,0,9,9,7,7,12,13,14,13,5,7,5,6,7,8,10,8,6,6,5,5,6,6,4,0,4,5,6,5,6,4,5,3,5,4,5,10,13,11,9,8,5,6,7,8,8,10,8,9,10,8,6,13,11,8,5,4,3,2,1,2,0,2,1,1,1,0,0,2,0,0,0,0
2022-04-07 11:00:00,0,0,1,2,3,7,7,5,4,2,1,5,4,5,4,5,6,7,7,5,6,7,8,9,7,11,11,4,10,10,11,12,11,11,12,13,12,13,17,13,11,9,10,10,11,4,3,2,1,3,0,3,2,3,5,4,5,3,3,3,4,5,5,0,7,0,6,7,7,10,5,9,7,8,8,7,6,1,0,6,2,1,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0
2022-04-07 12:00:00,0,1,0,2,6,2,6,5,2,2,0,1,2,4,7,5,7,0,7,7,10,10,10,11,12,10,8,6,7,12,14,7,16,19,21,22,21,20,18,15,11,8,9,8,9,9,0,1,1,6,9,8,8,9,6,7,8,9,14,13,15,14,13,17,17,15,11,12,11,9,11,10,11,13,14,13,8,6,4,5,4,3,2,3,2,0,4,6,6,7,5,0,3,0,0,0,0
2022-04-07 13:00:00,0,0,3,4,1,2,3,1,6,4,2,2,3,1,7,9,15,15,20,24,24,21,22,23,18,14,13,9,14,17,19,20,19,14,11,13,14,14,16,17,16,10,10,4,9,7,5,2,0,9,5,5,0,5,7,7,7,9,8,7,9,10,12,9,10,7,14,17,11,15,14,13,14,12,11,2,6,4,4,4,4,5,3,2,0,2,1,3,0,4,3,0,0,0,0,0,0
2022-04-07 14:00:00,0,0,0,2,0,0,0,2,0,0,6,0,7,8,13,12,10,2,9,8,7,9,8,11,8,9,3,10,6,11,12,14,0,10,9,0,10,13,13,10,7,4,7,2,4,5,3,2,1,9,15,14,17,0,13,17,20,22,21,21,16,16,14,11,11,10,7,9,10,8,5,9,9,8,4,7,9,8,3,4,4,4,5,6,3,2,4,3,0,1,2,0,0,2,1,1,0
2022-04-07 15:00:00,0,1,3,6,0,2,4,3,3,2,3,2,3,8,7,6,11,13,15,23,23,33,29,35,34,32,29,27,22,16,16,15,0,12,14,15,14,13,15,14,11,11,7,8,0,7,6,4,3,8,14,13,13,13,11,14,8,13,13,12,14,14,13,14,10,8,6,8,6,10,8,7,9,7,14,16,13,7,0,4,5,3,3,4,1,2,2,0,3,0,2,0,2,0,0,0,0
2022-04-07 16:00:00,0,1,1,4,0,2,0,4,3,5,5,5,7,16,19,12,20,21,21,24,27,26,24,24,18,23,20,21,18,15,14,13,13,15,17,17,14,9,7,5,6,4,5,6,7,4,6,2,1,6,11,10,3,8,10,11,13,15,23,24,24,25,25,25,22,6,6,7,8,10,10,9,10,9,7,4,9,12,0,8,6,10,14,12,11,11,8,3,2,2,4,2,1,4,0,0,0
2022-04-07 17:00:00,0,3,5,6,10,9,9,7,6,5,6,6,7,11,10,8,14,15,16,19,22,27,27,26,23,21,22,20,18,14,13,12,11,9,4,9,8,5,6,7,0,6,3,2,2,1,0,0,1,13,17,16,21,22,26,19,22,24,26,20,17,15,17,18,33,25,14,12,10,17,18,20,15,21,13,6,8,8,6,9,6,2,4,1,4,5,3,4,4,6,6,4,1,0,0,0,0
2022-04-07 18:00:00,3,0,7,6,9,7,10,8,5,5,0,6,9,12,15,18,27,25,24,26,30,31,34,38,38,35,31,29,26,21,20,19,17,22,19,14,14,18,19,16,13,17,20,19,18,15,12,6,4,10,14,14,16,18,15,21,17,17,16,13,11,12,11,11,28,22,17,15,13,13,15,13,12,19,18,17,13,12,11,13,4,4,4,11,16,18,16,6,6,5,4,2,1,0,0,0,0
2022-04-07 19:00:00,0,1,0,1,2,4,0,4,3,4,2,1,3,5,7,8,11,12,14,22,21,21,23,21,20,21,18,19,16,14,15,14,14,24,20,19,11,12,11,8,7,6,5,3,4,2,2,2,7,12,14,15,16,19,22,23,20,19,21,17,14,16,15,15,34,25,13,9,8,8,9,10,7,9,8,6,10,9,5,10,6,3,1,2,1,3,2,0,4,0,3,2,1,0,0,0,0
2022-04-07 20:00:00,0,0,1,0,0,3,2,2,0,1,1,2,0,2,3,3,5,0,5,13,12,13,13,14,13,9,8,7,6,7,8,7,6,18,19,16,8,5,4,2,5,7,7,6,3,2,1,0,0,19,23,24,23,21,26,23,28,28,41,35,25,23,21,17,36,19,16,12,11,7,8,7,7,9,9,8,10,9,6,9,6,2,0,1,2,2,1,3,4,4,4,0,1,0,0,0,0
2022-04-07 21:00:00,0,0,0,1,0,0,0,0,0,3,1,0,0,2,6,6,7,4,13,16,16,9,16,18,14,10,15,14,12,9,9,11,10,13,15,11,6,4,7,8,4,0,3,1,0,0,2,0,1,8,9,8,16,15,15,16,22,14,22,15,13,13,11,9,24,17,10,7,6,5,8,9,8,14,7,7,6,10,9,10,5,2,1,0,0,2,2,0,2,0,4,2,3,2,1,0,0
2022-04-07 22:00:00,0,0,2,0,0,1,1,1,2,4,3,4,1,0,3,4,5,5,9,10,16,26,29,40,41,37,34,30,22,12,13,10,6,7,7,6,4,3,0,0,0,5,9,8,0,7,6,4,1,13,17,15,18,15,14,15,18,17,21,21,16,14,13,14,12,10,11,9,7,6,7,8,6,14,26,26,26,25,24,23,10,2,0,1,0,3,0,2,3,3,2,1,0,0,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,6,11,13,11,8,9,0,10,0,11,8,7,9,10,0,9,7,6,3,4,3,0,0,3,1,2,4,3,0,2,4,6,7,6,5,6,4,1,7,8,11,9,8,7,6,1,12,7,8,6,3,5,7,8,7,8,4,3,5,3,0,2,0,1,0,1,1,0,1,0,4,5,3,1,0,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,1,2,2,1,0,0,0,0,0,0,3,4,4,4,5,3,4,5,7,11,0,10,8,0,10,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,0,1,2,2,0,1,1,0,1,0,0,0,3,2,3,0,0,4,0,3,0,4,3,1,2,3,0,4,3,4,5,2,5,0,1,6,5,0,4,4,1,4,0,3,2,0,1,0,3,0,1,0,4,2,0,0,0,2,0,5,5,0,7,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
